R, m,likelihood
14.49856,2.07939,39.5256916996047
15.37421,2.07449,8.51919374350412
12.4194,1.84722,1.55704062630402
13.89048,2.11607,3.345656501447
11.95715,2.10034,0.737448986966327
14.87175,2.12493,0.773971044195295
12.09297,1.94375,1.42973768602674
15.12273,2.05289,35.5164085807643
16.92749,2.11676,2.2100228958372
11.28636,2.00317,4.4581955007891
13.09833,2.07403,9.18670133115302
16.18309,2.25663,2.70794293822641
14.6796,2.11652,11.5582884486465
14.43753,1.92916,6.64151745390787
11.24463,1.96537,0.650139682510787
13.57872,2.05061,26.5879662864587
15.76174,2.17184,7.30470861517334
14.19408,2.00415,4.71304618313955
11.22027,2.01579,2.13396612542172
15.52207,2.08305,2.03399621269905
15.03524,2.09458,17.626736233519
14.33916,2.21195,2.63591433278418
14.23993,2.06043,5.0205087783596
12.89867,2.1367,8.27835128355837
13.20908,2.00815,10.305878473081
12.44077,2.03825,22.0512028931178
12.95497,2.13689,2.63808390689674
15.17419,2.09476,2.60826245380115
12.22522,1.97699,4.83084786210828
19.95465,2.17055,41.8270035134683
15.4045,2.04698,13.4787238344274
15.63016,2.00859,4.40499526463009
14.00538,2.17097,0.637631886185259
14.39899,2.0755,3.34125210081226
12.32371,2.14243,0.913026051372324
11.66252,2.02024,1.00795477911679
14.98866,2.16921,0.844474057334722
12.71518,2.22726,0.591699520782558
14.86118,2.23489,2.36041675518229
17.11836,2.08604,8.39017678102478
13.19211,1.98089,0.93476901390282
16.15831,1.99302,4.47830039543392
11.37158,2.04363,2.8347162023874
12.95132,2.11997,3.17049662659159
13.55627,2.23994,0.33572154449368
13.7446,2.05452,6.92070258972691
16.85536,2.02342,8.23573981650772
12.54974,2.01171,4.26408320079141
16.41096,2.3635,0.122647016979253
12.98068,2.2183,2.63630348071149
14.23058,2.03714,1.27223225872115
15.15837,2.00081,2.00271568246542
16.52919,2.00076,20.2699963514007
16.04634,2.21745,0.461514533784941
12.96907,2.01914,22.43963737546
12.38797,2.07706,5.51797203491773
14.71514,2.0235,8.30564784053156
13.33816,2.16067,3.20442980376072
13.91932,2.01791,14.3614194827017
10.944,1.97337,4.20790412711237
14.5174,2.00525,6.19141374741508
14.07095,2.09646,15.0868246760104
13.19153,2.21629,3.61536820717506
13.0072,2.05274,20.5973223480947
15.31111,2.13631,21.1707420345083
14.92279,2.04189,3.74950319082722
16.57721,2.11396,71.6332378223496
13.14014,1.85774,16.2187586162155
13.13902,2.0594,11.9863834683799
11.88407,2.08435,10.6757766627522
13.58066,2.1303,3.61706822152373
12.34207,2.01308,9.77020478349226
22.53418,2.0697,13.5336310732169
18.1711,2.04415,329.924117452986
13.12208,2.06791,21.0690432547458
13.84927,2.10765,11.7810607667114
13.3283,1.97018,1.37423043095866
13.79158,2.06454,4.01052361396304
11.49458,2.12105,2.83943290845952
12.21687,2.06539,12.5486259254612
12.01229,2.02013,3.28108748363558
12.97739,2.2205,0.919137077346304
12.06423,2.10269,8.23879318157476
23.2437,2.04089,9.2301160225584
14.34663,2.21311,0.355579071184796
16.05375,2.03361,12.8500019275003
13.93898,1.95824,4.69364574239395
13.73152,2.10216,21.2116069913457
12.96537,2.14444,2.19362226263362
11.89568,2.03279,2.25486769563796
15.75295,2.12732,2.55501587942369
15.29479,2.16864,27.1407246573483
12.10843,1.91913,1.77504499739068
12.02008,2.11713,0.919700067414015
12.30893,1.99448,1.01999704200858
11.61133,2.11369,5.19011387109833
12.91092,2.04729,8.62782992821645
13.96793,2.05012,16.1155160188229
12.19486,2.01491,3.31658458119828
12.60069,2.10851,1.45074292545212
13.27031,2.18691,8.44787240333522
11.8864,1.99796,4.04375341191694
11.23904,1.98543,2.85822898415684
13.65923,2.12222,1.78559630881531
15.12775,2.2041,2.36944365462989
12.35622,2.00169,4.77370262696856
15.72238,2.21267,2.06957497138813
16.37493,2.216,2.07760692923463
12.24266,2.10862,6.8442990411137
15.3182,2.16716,14.3924238280969
17.8773,2.15967,16.1759948236817
19.40511,2.25157,0.994780387307796
15.80962,2.23046,5.56028179508138
12.473,2.08719,0.859504530018625
12.45761,2.12368,1.04000374401348
11.89333,2.17164,0.524837680826262
13.80605,2.19289,0.766539037916854
15.2119,2.12008,13.395488399507
16.93514,2.03792,65.6383327863472
13.74782,2.06854,9.05797101449275
12.62068,2.11272,0.93335386711841
15.08952,2.27731,0.349975239251823
13.84888,2.34967,0.025993312336629
15.66302,2.07777,105.730598435187
13.86786,2.00544,26.3040218849462
11.86109,2.16102,3.92911869867589
16.95311,2.09629,19.0846978892324
15.21152,2.05857,1.36088304979335
14.81994,1.97901,7.44524025790312
16.81321,2.07636,28.852534695173
19.48543,2.00802,18.2385234091448
17.24023,2.14161,15.7210457639642
16.06346,2.08443,5.74811749152153
13.60566,2.12502,2.41928069946244
13.35563,2.06386,6.8203519301596
15.38246,2.16898,15.2485513876182
13.73991,2.14996,2.30804028915129
11.89522,2.10809,0.837591088030823
16.2463,2.13845,12.7244270826706
14.67457,2.21626,0.544372925939152
15.19009,2.28083,1.07533472481647
13.46261,2.16321,0.876425725549037
12.93,2.04755,1.05409399566978
12.61913,1.85636,0.243226151675828
11.6272,2.12389,3.98940414259726
12.58101,1.9693,5.16817232753809
14.65512,2.00699,19.7933573492736
14.50959,2.17933,2.72937682868248
14.03643,2.09171,9.65390741902785
14.64166,2.13052,1.93051311107979
11.95886,2.1401,1.08073407781502
15.23757,2.35334,0.10070373786092
15.30678,2.24234,1.53314506311958
15.17925,2.29057,0.161034304010543
13.54154,2.22162,4.2295995838074
14.41758,2.10603,1.37804254568556
13.51874,2.05575,6.6110457352144
14.86678,2.02886,42.7642832706124
14.35515,1.89685,4.75325835860482
14.72564,2.20551,2.65758128212351
13.08513,2.14955,5.83236613261634
13.82199,2.16444,1.04223555357299
15.75467,2.13409,9.60347261569784
12.0161,1.93069,14.4260592333992
11.76493,1.97936,18.0691325009486
17.74543,2.23312,8.18873393984556
12.13291,2.15193,0.38329287677019
15.0043,2.19431,0.293138392393879
12.03695,1.99663,2.97028526619697
16.6254,2.15296,40.7083248524323
12.72677,2.04862,10.0604633849435
18.2034,2.05095,12.6451025517817
15.30105,2.20484,4.41370543812647
12.88505,2.05169,6.04971657077866
14.85159,2.19781,0.304452001619685
14.03155,2.01147,21.6394010213797
11.68291,2.05115,3.68179023368323
16.35463,2.08121,3.21774133864475
14.63311,2.19047,0.871235717179462
14.92464,2.03652,42.6202957848528
14.13304,2.22731,0.506277332647496
15.11435,2.1293,10.3182137108424
12.78854,2.17909,0.472732103189854
12.03585,2.01003,8.19215519218796
15.09597,2.22096,2.00098048043541
13.94116,2.15573,1.38099611249594
10.34077,1.887,1.06145957059715
17.07946,2.07061,4.87476722986477
12.79113,2.11336,5.65860504068537
13.05915,2.02329,24.7985120892746
16.8653,2.19223,5.78031340859301
11.64088,1.96825,6.42141155468795
14.65634,2.17299,3.22466221663281
13.89087,2.19948,4.78924909363461
12.47308,2.14917,2.8855864954552
14.56865,2.11774,2.48421899881006
16.00477,1.97338,7.66571356294701
20.83299,2.17945,6.11254416313158
12.35321,2.16755,4.75226445401234
17.18839,2.1678,0.960294695236074
13.59308,2.0567,5.6571965196927
13.55218,2.14935,4.09470227419764
13.85067,2.12767,1.9893213231374
12.9863,2.1226,0.6523557217468
12.98478,2.21968,0.144028651331552
12.59354,2.16795,0.613537960513924
12.77367,2.20763,2.3393126163808
14.28438,2.16639,0.922001443854261
15.10499,2.21102,4.75260323842385
12.16194,2.30727,0.092702762959499
12.84288,2.16196,3.15315173281453
11.56124,1.99672,10.8565845185105
11.88102,2.02391,8.87862913966084
12.75305,1.94846,1.70626917419985
14.2758,2.05553,99.0785693054592
13.04138,2.14303,1.95739150178906
16.99431,2.12362,14.04099971918
16.70994,2.23334,7.41542705444406
12.76956,1.97808,15.6619524189886
14.79768,2.33793,0.235395697814068
13.1918,2.05569,7.17973018573962
15.0964,2.14039,41.6215766253226
13.73373,2.07288,6.84823623675722
16.19008,2.09512,11.2071187618375
14.15453,1.96229,12.4629228046562
15.01336,2.11958,5.78225195584672
16.4134,2.18551,14.0884756269372
11.95756,1.98826,0.853106930128836
12.76233,2.16941,1.39699339082427
13.47038,2.08216,7.06908617922961
11.86391,2.16376,2.52801674558292
12.60298,2.08212,4.18091662416068
13.97678,2.13031,2.15692026297172
12.53141,2.00238,1.1996420268192
11.57715,2.0997,0.572282089287451
14.97647,2.09737,10.7747010020472
14.01465,2.11304,0.793604185151031
16.59109,1.97062,2.52010413070268
14.06763,2.10343,1.26202871115318
12.23409,2.04034,3.49737172514855
12.47518,2.10817,10.034418053925
18.91048,1.95392,57.8235226089973
14.12475,2.1856,4.67893170631282
11.7071,1.9643,1.2036649189452
12.06748,2.02158,12.5010938457115
13.99755,2.13259,0.686537345915274
13.63732,2.24457,0.335521605242726
13.39428,2.1233,3.09089391742986
16.08421,2.06653,10.0689724613603
12.51768,2.27107,1.83046255788838
12.88606,2.09595,4.00496615803596
14.59371,2.06771,1.34693014416193
17.73281,2.00171,6.80883514448348
12.93544,2.17016,0.625548136554656
13.94848,2.16131,2.14307604276723
13.28762,2.16254,2.59820567915797
12.89866,2.17409,3.16494757264346
15.14622,2.02569,11.1046950650735
12.07174,2.00984,6.10694481764663
18.64609,2.12175,3.39671605491811
11.46414,1.98246,18.4250285587943
16.01582,2.19542,4.73545386957613
13.42754,2.13479,1.81006941616211
14.28201,2.27225,1.32933116032
12.18833,2.12648,10.9469074986316
15.90897,2.04971,10.6908422245505
11.95988,2.11894,7.15328049443475
14.08578,2.11534,2.43849505838976
12.20458,2.16604,14.3641012381855
17.68438,2.14537,2.67549222368185
12.40733,2.09692,2.12054447099837
14.64924,2.17068,6.95497350155096
14.54853,2.03705,37.9852617184532
14.6642,2.11592,1.62192584230664
14.71826,2.11784,1.17722678332199
12.37435,1.99195,2.19892824237467
12.52337,2.0804,1.7750323943412
11.94162,2.06638,0.615271026887344
12.50698,2.05329,2.57339979567206
13.11681,2.24983,0.876469510693366
13.96512,2.04914,0.940480736133082
13.5943,2.18612,6.75214887137832
14.00561,2.17101,2.19226131754905
15.90971,1.98687,6.18024053496162
12.65455,2.22867,3.17775066097214
12.42237,2.06341,11.8915962089591
12.74622,1.99413,1.2837745024411
15.41089,2.05415,17.8785332451326
15.06751,2.04903,23.4104316883603
13.53271,2.06493,7.22251112266713
14.10726,2.10691,5.51477684455499
14.05741,2.20234,1.8624262944794
13.68065,1.98159,2.54930353027553
12.80974,2.10572,3.82737029042086
12.37468,2.0617,2.40488672983502
14.36745,2.0968,2.06971204096374
12.99484,2.05178,15.5038759689922
12.15164,2.05582,4.56767003151692
14.79287,2.10334,0.789542665306548
13.10849,2.12624,2.68412421053197
14.37089,2.20516,0.95096989419509
16.05794,2.13114,4.42155063780868
11.72195,2.07592,3.7935835328126
15.68188,2.18057,17.1788837161361
12.75227,2.1281,1.71870918065696
12.6672,2.16954,1.62879182737413
12.5122,2.12595,0.929164235353584
14.88064,2.16705,18.8263644407628
14.53651,2.05897,21.9630581362149
11.44754,2.07962,2.37544361409493
11.54192,1.91221,0.574353507691742
12.77804,2.0788,3.75747737998617
15.8176,2.13569,2.10295212419194
14.03657,1.88162,3.79096612771765
18.29981,2.09829,5.09730760212456
12.32936,2.19151,5.35039753453682
15.76654,2.23779,0.788130129741982
14.82933,2.10457,20.4027502907392
16.9081,2.14825,2.37058951820139
13.91204,2.20101,3.41631564023463
13.00891,2.17276,1.74716435225629
12.67921,1.99459,2.79215738832766
14.11774,1.94144,6.31763821413003
12.40355,1.97579,12.4138787164049
12.51755,2.1515,0.824142088689227
15.73409,2.04827,4.09039779118519
11.05112,1.96693,22.6978686701319
11.75752,2.00943,1.03853267794998
15.739,2.10784,17.1762281003092
16.62175,2.13425,5.23354703650399
13.14874,1.972,4.82194951418859
14.60745,2.1682,0.75726711385814
15.80705,2.14126,0.957339973443389
13.84497,2.04376,8.28919337859233
21.52828,2.05199,11.9300422323495
12.76651,1.99988,1.12522012118621
13.95893,2.19706,3.19713536671143
16.16991,1.96737,2.66309456915125
13.35664,2.05914,7.6237525634868
14.30722,2.02593,16.1938074880166
13.43485,2.01111,5.7736053856191
13.41157,2.09519,17.7809388335704
14.29665,2.18137,2.10454539714876
11.38958,2.0485,9.67089929692562
15.71292,2.02987,7.42236209251232
12.45752,2.14559,6.17764434066002
14.6382,1.93371,10.1784278400358
13.44525,1.98422,5.55879818783179
19.24238,1.94874,22.7961793603392
15.41104,2.34654,2.05282746190465
14.34745,1.97512,5.75685353413238
15.96729,2.00608,9.52299326724376
11.86868,2.1488,0.79523558456575
14.18856,2.13104,2.48262781188633
12.03018,2.00062,5.29627354193589
14.56626,2.01454,3.39132499067386
13.06289,2.04117,16.23798389192
16.531,2.04163,57.8268663621118
12.14621,2.07549,2.17064763442821
12.74781,2.01868,3.9729521418185
13.1332,2.06319,2.60222854852896
11.80329,1.99152,12.7743287090263
17.67708,2.00124,16.5008332920813
16.52853,2.05655,13.1655168781926
13.1918,2.13922,5.78228539047773
14.12051,1.98943,6.69008195350393
12.24778,2.13354,0.674019318741714
12.65515,2.18268,1.13365445985333
12.9426,2.21585,0.919401579899675
12.7278,2.12645,3.4262181061922
13.58742,2.06737,14.673729621858
13.66142,2.27808,0.117750540769358
14.62499,2.10554,25.7426762086186
12.98553,2.15117,0.6809215319645
13.65725,2.12957,3.58813904756437
12.63212,2.19951,1.99942416584024
16.74968,2.09973,38.0155863904201
12.79888,1.99625,14.5876792461087
13.32879,2.05248,11.8001062009558
13.84692,2.1121,3.67923001074335
13.68604,2.07192,8.36127392369501
11.47954,2.13221,0.838658816820141
12.6574,2.25519,0.106038365316802
18.9689,1.98713,39.5475757336075
14.08255,2.01224,9.51909530518219
11.98333,2.09668,4.50458566821024
13.47591,2.13565,4.12674045278596
12.48229,2.06355,3.00228173411793
11.82704,2.05553,3.71502765838092
12.46809,2.02191,1.39868355903424
17.65535,2.06115,37.015102161682
12.46422,2.19183,1.31928209945276
13.92781,2.19567,1.19647995596954
11.1573,2.0619,4.49409924768779
19.27433,2.12265,2.60235044292005
13.02349,2.06956,2.75250064683765
11.72385,1.99819,10.3251386149859
11.75473,2.01062,25.409086289257
12.07753,1.96199,4.58213243279157
13.47933,2.15639,20.0068023127863
12.009,2.02402,3.18258489545209
14.45807,2.21737,2.75534467984272
13.79089,1.97123,1.28319134821065
12.55468,2.10998,11.2885928768979
13.67738,2.0921,2.08130839370862
15.21633,2.15722,11.1723105455439
16.18221,2.05528,11.2843891760139
13.72,2.19348,0.485032150356086
12.79932,2.02779,4.37592714956481
13.43035,2.1442,1.34194504198275
13.18476,2.21348,0.522164581054303
14.27251,2.04087,1.46479797506328
16.8827,2.12123,4.76299344612102
12.59155,2.18218,0.457735245018811
14.21236,1.82874,0.242747493814187
22.49699,2.1582,6.12257393008021
17.80405,2.13004,43.2788020427595
17.98027,1.91941,63.6658814541287
20.09488,2.2147,2.27552513431287
13.34114,2.09575,2.47913190717138
14.05693,2.0488,1.61793186241755
15.33379,2.16787,2.91168283621202
12.78818,2.05265,6.8109219945104
16.8596,2.10134,10.7788820143575
15.56965,2.12954,1.340401718395
13.75437,1.96789,12.1058047333697
15.38408,2.21132,6.25547353934693
12.08566,2.13083,0.879577099330642
13.17966,2.03379,4.29527433917204
14.23209,2.08257,1.61823557302531
12.18861,2.02344,1.62037524649958
17.96667,2.11895,11.0178268438333
13.0932,2.10597,1.90163597743138
11.47407,2.01616,0.615781747243761
15.99268,2.1771,2.53178658051841
13.5937,1.99592,2.08749963468756
14.04682,2.09595,4.95437024999752
12.66776,2.08031,1.33993115433729
14.06379,2.011,27.5611167764518
16.62137,2.16425,2.36363593388438
14.82735,2.04817,5.75841159974433
11.96103,2.01175,23.4785875281743
15.02731,2.15571,3.32476651827125
11.75767,2.09754,5.10014127391329
14.56439,2.10475,32.3551299058466
16.84261,2.08213,4.83105790506005
13.76494,2.06587,6.47618060772479
13.40391,2.16352,2.30807225189377
13.4487,1.99331,9.40291490362012
13.33522,1.92726,1.27411095722682
13.41765,2.2058,0.21502671169326
11.92334,2.00303,13.0113458936192
19.04328,2.27969,0.724853036046942
13.28121,1.94348,4.59229596429031
14.10172,2.12016,1.56057123149358
15.18267,2.16282,16.518277474025
13.12312,2.00061,3.42716922676208
12.57184,2.12115,3.09548647117638
15.58493,1.95999,7.86986393005265
13.39269,2.09114,2.62601593991676
17.68683,2.10331,13.0298252700431
15.22986,2.16484,27.4250610207608
17.96031,2.232,1.42153078964614
13.37077,2.13576,18.5428989968292
13.79372,1.99131,1.84732931600785
16.59284,2.05207,7.81042535576488
13.78509,2.14779,2.55658358622206
14.66305,2.05455,3.17333384106675
16.47025,2.1468,10.8598857540019
15.7686,2.04616,6.24960939941254
12.25203,2.05426,18.8654328673571
13.88545,2.13061,8.12202530823086
11.8218,2.07089,9.43351728692043
11.17447,2.14479,0.398890446334476
16.97947,2.14963,1.05525416324149
20.08935,2.15171,3.85582306399124
13.10514,2.00899,12.5258345337258
13.49226,2.01065,4.91859721607398
16.50055,2.23843,2.55457204531811
12.21588,2.08848,15.3876929232
13.41856,2.04733,19.7273677773175
10.93287,2.0821,6.8747894595728
14.50777,2.09604,19.5530180083296
12.02326,2.07452,1.79260621639984
22.00895,2.08422,13.6634420943324
12.30558,2.07762,6.7836162101293
15.00645,2.13756,4.84582992106143
12.21026,2.18239,0.978061111214351
13.22772,1.96517,20.7322635485342
11.93349,2.1042,1.44204216242875
15.12908,1.9364,1.77918847655208
12.78458,1.90831,0.529753050318064
11.7496,2.04006,2.27171016613016
12.84402,2.02757,8.52965761954315
14.03768,2.05999,2.72317064204194
11.60254,1.99999,1.29292177047536
13.17131,1.94845,4.70280616443832
14.52665,2.2038,4.28526127237978
13.00042,2.09398,1.38112581089349
13.54235,2.13029,7.37887575449005
11.88853,2.10143,2.01701147477828
13.32063,2.18737,1.85996335872183
16.9607,2.19245,9.53634300318514
15.28674,2.07907,19.1666347222755
14.49489,2.28505,0.163122876547955
13.6954,2.10704,1.0987272343717
14.42743,2.0858,6.59691528241394
12.50404,2.15414,1.21242248073764
11.5579,2.0635,4.42348694629002
15.55281,2.1504,4.47353234587563
15.00523,2.20778,0.260003640050961
13.34924,2.16996,6.19978176768178
16.35242,2.17462,1.87639791644775
15.06509,1.97942,3.11895702077225
13.8855,2.07409,27.5687150221928
15.17391,1.98104,4.01617716160695
11.87158,2.03935,1.29712453433229
13.34671,2.03677,4.00554367244266
12.60606,2.1262,4.94342252915383
12.15225,2.17567,0.783312314452896
13.27336,2.1388,0.868298256978079
15.14896,2.11505,3.2918559483837
13.23044,2.06679,1.26347496045323
16.24638,2.15156,6.05810938522306
16.05873,2.16837,4.43827031729195
13.73144,2.2569,2.63088660878716
12.77306,2.11296,10.6360348861944
12.45187,2.0134,10.4487748811452
13.58923,2.17261,0.629892294716526
13.09874,1.99875,1.8822112217433
13.9663,2.20604,1.43206566880331
13.88701,1.86361,1.05249863175178
14.46419,2.2566,0.148534182988469
16.29788,2.0103,25.8919786650096
15.24457,2.11912,34.5673891250994
13.08911,2.00031,4.30780099682515
14.49853,2.26627,2.67298203221478
13.31351,2.24628,1.0577913739229
11.63526,2.11377,2.01721491205952
14.13454,2.29858,3.42982576485115
13.3347,2.1363,2.93090966643317
14.77191,2.22351,0.497487192192237
15.20508,2.1154,2.242856502041
13.48313,2.1717,0.967704788106521
14.74279,2.17754,7.84892391253159
14.02882,2.12201,2.9060305946901
12.37408,2.09381,1.24402247202193
14.38944,2.21344,3.34596994649794
13.28923,2.13133,35.226151895167
18.63879,2.17269,1.6407213923818
14.0896,2.18792,7.09300346138569
22.85288,2.11937,3.13388259849009
11.70799,2.01216,0.567537534094817
15.04006,2.1002,6.25786143843203
12.13893,2.10378,4.51371492279291
11.51499,2.08693,0.502096503952253
15.76698,2.13438,12.5272467617067
15.21995,2.16918,3.60321406694772
23.27135,2.22068,3.91446119398895
12.35283,2.07676,4.93137984939566
13.36229,1.94739,1.52080846177828
11.69623,2.01118,0.988279010930366
13.53074,2.0027,5.10589628903458
14.86751,2.15672,0.969966914428549
12.4809,2.13025,8.62314279062147
17.88694,2.17963,2.8264156809542
14.56235,2.23182,14.7568803954844
17.63999,2.13947,34.9113252339059
16.91331,2.0882,1.67040001069056
11.07327,1.91791,3.96499700642726
15.11534,2.15719,3.27235838869073
13.21227,2.06756,0.653416683165438
13.35392,2.11748,1.03195234031312
13.04684,2.13387,1.72192021654869
11.74807,2.09123,2.07449942328916
14.01965,2.27624,0.174246080770028
13.11268,2.32541,0.312581271130494
14.97973,1.99984,2.29099273297105
14.51338,2.15602,16.0025604096655
11.84057,2.00211,0.664340147470226
12.00938,2.12606,0.799562479411266
13.41437,1.9925,11.2340616749986
13.46376,2.05189,2.95960436008914
13.2704,2.18091,0.505980179744399
11.76115,1.93437,4.02294688905517
14.90276,2.14919,3.4980323567993
15.73244,2.24883,0.776765996913132
13.04729,2.06978,7.55030389973196
16.50152,2.18784,4.1806719175906
12.2874,2.03089,2.34839909633603
15.88428,2.11821,18.9641766702699
17.7687,2.14391,30.4859459789037
11.80859,2.12584,9.95837399669382
10.67063,1.91358,2.86615897437367
14.57097,2.22057,1.32013898423226
16.27772,2.06937,6.4282637902329
13.10955,2.03281,0.921910493554002
16.05074,2.02191,6.45527783515803
12.24278,2.18399,2.30215297346078
11.62247,2.00372,1.45908932398933
15.40948,2.0536,4.41542041425474
13.07937,2.03282,8.89292034611246
13.48258,2.16913,0.876355832016609
13.28851,1.98099,2.2253079826248
13.17962,1.98217,16.5853982154111
12.46141,2.1055,1.0966283066085
16.0486,2.17893,5.41307148502203
12.39186,2.08729,1.80437344034471
20.74975,2.17309,1.24432432566954
12.75202,1.89303,0.979907006825052
13.94916,2.14668,9.0023586179579
12.34534,2.10614,1.13754901414315
14.93755,2.11652,2.02786283535782
14.89968,2.08558,10.7899308365433
14.51861,2.18121,1.29097556441452
16.83724,2.16797,21.0837022981235
13.77818,2.14017,2.28829810117024
17.57939,2.22691,4.27564209455155
12.81078,2.10652,8.39510733144723
20.9122,2.23185,1.6532095410029
15.30073,2.21692,4.35172371776461
14.68773,2.18262,2.9296731949551
11.83923,2.12806,0.968685309984143
14.75919,2.0939,18.8196326407709
13.72149,2.25991,0.364830620088012
24.65804,2.11879,16.4300736067298
17.30565,2.25895,2.51486916393175
19.76039,2.13506,8.53555485374327
13.11522,2.16729,1.1417675703757
13.52244,2.11016,6.26542861797176
16.06268,2.33368,0.020953592109917
12.16472,2.03164,2.23843846532659
15.69702,1.96964,2.38027230315148
16.24969,2.00961,34.1553384794043
13.14445,2.0737,6.62076271186441
15.44807,2.02076,2.6824538014394
12.04092,2.08296,6.32559081018167
12.57069,2.02935,3.17551046330698
14.09259,2.20455,1.25753262039617
16.8377,2.12416,23.3306891885586
11.96299,2.08934,1.04999112757497
10.99866,1.9866,6.63442336909288
13.38098,2.13062,10.5166847203088
15.2563,2.0369,32.0852183399108
13.96475,2.0485,9.19700913263007
13.99705,2.12225,24.0876791521137
12.9244,2.06013,9.49766832242684
14.54223,1.83807,1.58549714055591
13.70412,2.15534,1.990509251887
15.4107,2.09682,7.67483268864739
14.91872,2.29091,2.19112768577476
13.40749,2.03968,1.35128196119659
12.83737,2.0468,1.98037448881584
17.4317,2.19176,8.02974216497908
12.75864,2.05015,14.0057984005378
14.36989,2.15782,4.29676925919401
15.85703,2.16603,3.73144074658666
11.82776,2.13655,9.07465720482409
12.84882,2.13819,6.04700945147577
15.47945,2.04557,5.65073911667646
12.82434,2.11273,0.761422092814307
17.84204,1.90352,14.9071285888912
13.05078,2.09337,2.03581404060227
14.10123,2.16587,1.18393214648082
17.18633,2.1315,76.0282825210979
12.01172,2.09703,1.73612015340358
13.8148,2.06384,5.27796397261792
13.18618,1.93207,4.61938571408774
16.12652,2.1495,50.7279460254654
13.33226,2.1428,7.12992142826586
12.11804,1.94348,24.133603629694
16.17246,2.14587,5.13911586650633
15.93492,2.07287,37.2869980237891
13.00032,2.04698,35.1419735732359
14.59318,2.11272,1.28680255301627
12.15796,1.97333,2.43550182297311
15.23366,2.10641,1.86278016213639
13.5297,2.07391,3.2126140076396
11.69233,2.09524,2.87976132538135
12.15645,2.02273,2.79274222151473
12.76135,2.1089,3.77746214982926
14.37089,2.2075,0.355426401499615
15.49159,1.92689,4.90727700106488
12.17776,2.16442,1.33012330243014
16.15603,2.19071,0.758173106083581
14.60512,2.08397,1.14735345714807
11.62545,2.04881,5.87374962554846
16.54328,2.25522,4.85764666449692
12.56885,2.13262,0.485663457564427
13.67993,2.01938,12.1611596881879
14.77364,2.04707,2.16092868070982
11.70575,2.01241,12.2446980457462
14.83485,2.10337,1.19061509557067
13.82112,2.11395,2.44608821572541
18.02482,2.03115,2.75160693845206
13.48193,2.10159,26.282590412111
13.10045,2.12489,1.5492154772823
11.91551,2.09407,2.97480931472293
14.11522,2.18115,2.62730611794503
11.38636,1.96622,12.6890670997868
12.69771,1.97269,1.24014088000397
24.5257,2.19635,20.2515239271755
11.85597,2.13061,2.05870182380395
12.83247,1.87316,1.88869183537406
16.35251,2.06835,4.77856146185752
12.33472,2.04156,4.30066832385753
15.47781,2.00904,16.2638649448655
13.35822,2.11648,2.4722917897662
12.51563,2.16592,0.391542678151919
12.51547,2.22157,0.609045297134929
12.64001,2.0683,25.2889259793137
13.48403,2.0772,1.61249750062887
12.90904,2.15715,4.90277791396605
11.59461,2.11099,2.29476220526648
11.90497,2.12909,2.24014838742918
15.98823,2.13806,8.31808351355848
12.9937,2.1512,2.26952929962326
12.37192,2.09242,0.978755140911378
14.02917,2.10663,5.10680890831746
13.55465,2.04283,2.08610176421626
14.13744,2.03788,4.85446319346007
13.25013,2.04488,12.6673675943402
12.95088,2.15285,2.02021426392483
11.44717,2.01957,7.57696300168966
16.86185,2.14752,6.43119903274767
13.01149,2.04443,25.206694898165
13.08411,2.11392,35.4849011745502
12.10553,1.9391,1.90518285945085
17.68206,2.14789,3.16049632434277
11.90361,1.95973,3.20828507537866
12.38963,2.13474,4.52138842795846
12.45542,2.12539,1.90893975577025
11.70966,2.03821,6.28741009003571
14.28594,2.11166,2.20710112716655
12.53473,2.1603,4.15663877562048
17.38851,1.99138,181.061017562919
12.41993,2.13521,5.54861978082952
14.53794,2.11909,0.738089087352843
15.21058,2.13753,5.63681970632169
14.25874,1.92335,10.314169606205
14.03977,1.99114,21.4082336066451
15.82846,2.05917,49.5491031612328
14.5736,2.17162,5.60104851628225
12.87074,2.09933,0.585326908004755
21.09742,2.15747,5.87016371886612
13.09119,2.10502,12.0045136971501
15.16847,2.1338,7.46614105033672
20.16668,2.2987,0.735525050879945
13.2841,1.87831,0.999374391630839
15.39723,2.056,7.72081531809759
14.40466,2.14019,6.17169659939517
12.4708,2.10863,11.2740842625058
12.62073,2.04027,2.18710700421018
11.97252,1.95648,0.825168293073372
11.96149,2.14468,3.38832586207481
14.32028,2.22159,7.27606103159993
12.71885,2.03948,6.95623139208103
18.20816,2.27969,0.566122226921037
14.27173,2.1493,11.262783258999
10.82701,1.86426,0.705190768206615
10.9947,2.0248,1.07431694928365
16.89108,2.15528,3.91181210784084
13.91926,2.03745,14.5670667754341
14.20903,2.01311,7.18824578049973
13.34847,2.17784,5.59800710946903
14.9389,1.86355,2.86073921501316
13.98652,2.10695,7.66342248448157
15.56606,2.07808,8.57316769973338
11.96151,2.05451,1.56289560795076
12.68991,2.10685,5.04316953118696
10.62336,1.96164,0.64283877603497
11.35499,2.06609,0.670469570068093
12.76594,2.22829,1.92289942466849
16.03998,2.08475,7.06304473732537
13.83529,2.03347,25.7572635483206
12.28869,2.08611,25.23595619038
14.76635,2.05077,47.5805300471047
13.12578,1.89749,14.6038700255568
12.95069,2.08036,0.868782557626347
