m,R,likelihood
1.29630956614,11.7374243221,1.06276363180341
1.69968339657,14.4131498977,1.22222045679267
1.54901193054,14.1802136879,1.29810787795709
1.19709703241,10.9273181321,0.997466435254454
1.65136988114,13.156701744,1.04821363432438
1.59815910117,14.1313207886,1.24952674174656
1.29647215046,11.828199505,1.07913047982458
1.65132918427,13.689439536,1.13484835588844
1.46448469698,13.1566636765,1.18197022617
1.47964581653,12.6425740177,1.08022274192939
1.18809654806,11.0836622933,1.03398608875116
1.38308758733,12.0699875989,1.05332899361788
1.70054137661,14.8855764649,1.30299950486019
1.63293848847,14.1828861358,1.2318547791038
1.23807534814,11.6660708723,1.09926470184094
1.46927113234,12.9322798939,1.1382780130219
1.49805114311,13.335142309,1.18704929222186
1.3958573199,12.1160260468,1.05166957803862
1.63117380183,13.8739114887,1.18004264674125
1.62641369107,15.0847106534,1.39908080391183
1.44793509639,13.790020794,1.31335113361903
1.3712380761,12.7632045837,1.18797296173539
1.43968711726,12.8603886421,1.14878883193449
1.34725391371,12.0120636834,1.07099061276728
1.65106200542,13.1732488587,1.05104726349334
1.33748744987,12.4435529364,1.15770755381025
1.54752560354,14.2978745091,1.32100745312405
1.47568025131,13.118381404,1.16618755794494
1.56417772015,14.0252965709,1.25758638989705
1.65240557987,14.2261976585,1.22478774428392
1.27091446717,10.8433356433,0.925146404418499
1.42383509766,12.6445073106,1.12290788225188
1.68919016213,14.3680404703,1.22212784679405
1.46009077502,13.1919981385,1.19190363697476
1.584289224,13.8396833803,1.20897640803437
1.44260596384,13.5975639944,1.28166513934904
1.58771603365,12.6013546105,1.00014202016686
1.51954805862,13.7863856275,1.25079581883974
1.37290032887,12.7382565332,1.18190037761717
1.67735376764,13.9866670251,1.16628276525644
1.24892614282,12.6278164025,1.27679025145107
1.51015103828,12.7746510072,1.08063130480827
1.47680547655,12.1126757448,0.993472883157654
1.66175453633,14.3147067043,1.23309883903744
1.37183100708,12.2676964133,1.09704696896893
1.67262017306,14.1644511044,1.19950532400438
1.45578094501,13.1691121289,1.1912888196353
1.26895689722,12.82497889,1.29618300030071
1.40752456356,13.0388725561,1.20788118314378
1.5047863711,12.6452354093,1.06262246723935
1.37757403708,12.2812623139,1.09489091054413
1.41723270658,13.7798876994,1.33983241376169
1.58771029391,13.7185913062,1.18535376883231
1.37239835134,14.1583818452,1.46065364250502
1.28771397361,12.9827399285,1.30892108253009
1.57161950821,13.3691210575,1.13725664129447
1.40288882192,12.672386073,1.14470436864975
1.60976379303,13.9982461817,1.21726470881811
1.28310031902,11.2794274184,0.991551977154643
1.4462963207,13.213604672,1.20721771326406
1.46283519931,13.5608444841,1.25712317418573
1.33748306465,13.4386916201,1.35028572045845
1.63028843647,15.1907417876,1.41544619818228
1.34823304767,13.8343880467,1.41956328555083
1.30187547541,12.7022544006,1.23934473365242
1.14444817448,10.9563371545,1.04890080440203
1.24063733869,11.2323865778,1.01694949727102
1.52778391876,13.5704013382,1.20537839841372
1.36003275929,12.0163074652,1.0616781947224
1.63619752759,14.6731853005,1.31587084990782
1.63767383906,14.0349616886,1.2028049411227
1.45366447252,12.6713705522,1.10454398349369
1.84201707322,16.4761768345,1.47373509316953
1.48932134767,14.0388930191,1.3233587374099
1.39403165922,12.7876886565,1.17303566380329
1.47757776194,12.910112571,1.12800104678497
1.44540014981,12.485697933,1.07854271622355
1.25368841634,11.8083230479,1.11220972716383
1.29038395155,11.438464923,1.0139499230412
1.49426454785,11.9210273358,0.951040438239434
1.52735463138,14.0595258614,1.2942001713521
1.42620699413,13.0375397921,1.19181414373517
1.30522469651,11.8237529152,1.0710881184195
1.13965705912,11.9614197158,1.25542658139809
1.58486364707,14.0033850719,1.23729759357991
1.51686809565,14.3556281216,1.35861627649472
1.38760225864,12.79930471,1.18061384836432
1.48754495616,13.7504344955,1.27105017979005
1.3664117751,12.7098680804,1.18222594229319
1.38206267733,14.190061903,1.45693801165842
1.37352244682,12.4947323857,1.13662712719767
1.4902857988,13.9140487467,1.2990842754942
1.57323565637,14.4069027641,1.31931168870577
1.71796098678,15.2268678912,1.34960780397217
1.61925126085,15.198223675,1.42649892941255
1.43129139433,13.5872939146,1.2898465856471
1.28031857069,12.2384475627,1.16986155858316
1.68897219218,14.7557369451,1.28913823687142
1.23717200008,11.291410753,1.03054324056383
1.63323214899,15.5638179585,1.48314700063182
1.4393409039,13.7846746206,1.32016861193512
1.53583441275,13.4693250365,1.18126513495954
1.34623177046,11.0446111262,0.906108986788931
1.43103837246,12.6438029287,1.11713120706027
1.33185989149,11.5598230358,1.00333005244406
1.76454473502,14.5711439704,1.20324635867571
1.28232851446,11.0435234257,0.951076618732405
1.43459340346,13.0166443884,1.18105307416305
1.48594138181,13.329685809,1.19574315437044
1.51289322513,13.4193589445,1.19029622902252
1.30929814116,11.4854287448,1.00752520576184
1.46528346911,13.8001114692,1.29970054899351
1.8451580252,14.60590726,1.1561749570192
1.49252640062,12.535691196,1.05286986002095
1.37049504959,12.0793857911,1.06466339602071
1.49457958738,13.1869711118,1.16351315817031
1.52279548198,13.4293246054,1.18431353042679
1.67750698941,14.3205701133,1.22252078896602
1.44952473599,12.8853060155,1.14541764218069
1.56219263342,13.4801746715,1.16320593514196
1.5425540971,13.5448820703,1.18935055512937
1.32162747604,12.3429368658,1.15273110817805
1.27130653117,12.2425237392,1.17893942609229
1.36144543491,13.3619486284,1.31141177411719
1.42807051746,12.63010681,1.11702888189877
1.49148856475,13.6926687233,1.25706154321903
1.42066197757,12.7507231816,1.14440306791574
1.37040484673,13.4258124984,1.31532218816999
1.6660778589,14.7206343551,1.30064212701811
1.66858399891,15.388477917,1.41919863529859
1.29864150714,12.1333234046,1.1336274718747
1.35662494774,13.0647488417,1.25817815802718
1.59819727038,14.735463943,1.35861812233541
1.39300920894,13.597951532,1.32737254568816
1.08246715808,10.8092670866,1.07938790070927
1.65134800466,13.9114373281,1.17194000604721
1.4869985842,13.964462726,1.31140833452453
1.34021229289,12.5563528703,1.17639585249878
1.47255248379,13.0434694076,1.15535478056924
1.57244169916,13.6344305394,1.18222314698344
1.40166637019,12.3741100814,1.09240429445976
1.38193966159,12.8674503775,1.19810842641637
1.42745265931,12.8510799866,1.15695747949871
1.55702531363,14.706011506,1.38897377061932
1.45597771403,12.7602522323,1.11831429776013
1.529440296,14.2551726213,1.32865646258503
1.41871678827,12.848713101,1.1636526124583
1.43825444759,13.1634152381,1.20476266777826
1.36483490264,12.0134125853,1.05743232168783
1.38737540104,12.7222147215,1.16662564033165
1.65938504391,15.5582209536,1.4587232378988
1.22309179372,11.0319831611,0.995054578743644
1.40640391502,12.769894764,1.15948347330231
1.41211788472,13.1867278655,1.23141183830085
1.50046454804,12.8853977788,1.10654721858291
1.08607464168,10.2289287545,0.963391136801541
1.49942821914,12.7162473901,1.07843105536342
1.50251206819,13.0993639095,1.14204270326076
1.49797182831,12.7098786144,1.07839849196755
1.3151386674,12.1770413749,1.12748850807338
1.29019540663,11.9239396449,1.10200609188968
1.45082869049,13.8145172488,1.31539312496629
1.60297957094,13.2173823213,1.08983985893113
1.31990221004,13.2346107853,1.3270290606094
1.70414588048,14.6540226368,1.26010605052521
1.23791685399,11.6517742316,1.09671249462611
1.484824046,12.945186856,1.12860448055979
1.37012464424,12.2796718091,1.10055919412654
1.47456040017,12.1048198108,0.993699942365403
1.52863883207,12.9582549049,1.09847016060732
1.47233261752,12.9645310606,1.14158378768368
1.46570120176,13.0082257968,1.15449178117301
1.57024396633,14.6429104099,1.36548784101352
1.56188756315,15.5987545867,1.55786535058202
1.49198921039,12.9090170615,1.11691659537016
1.47335916204,12.8648410049,1.12331152236794
1.28635361825,11.8516745018,1.09194027960223
1.34302357405,12.1726654059,1.10328514183834
1.19554213647,11.5696173687,1.11962649260207
1.49583671934,13.3395747252,1.18959673860158
1.49110255743,13.2255520356,1.17305905648514
1.67148856047,14.3047732671,1.22421796956104
1.09873442422,12.222430476,1.35963594387967
1.28875343695,12.3616101811,1.18571498020449
1.16879585816,10.3942993472,0.924385283786282
1.39156647322,12.40442516,1.10573111494186
1.59298670157,13.9207826081,1.21650801374654
1.49885270871,14.4206918634,1.38743593514569
1.59702145617,14.1798933914,1.25902722520472
1.40600120965,12.5288654795,1.11644648481242
1.49389439954,13.0458255855,1.13926098418478
1.46021582196,12.1727562486,1.01475453087898
1.23418287426,11.9349556336,1.1541493399997
1.43065076148,13.4898157487,1.27197495735704
1.59778033061,14.4634552148,1.30926382713528
1.40516243072,12.9840979664,1.19976724515444
1.25270481566,11.1483815123,0.992142233510596
1.48622258962,12.5683479419,1.06285173749688
1.74806338272,14.794339746,1.25208628877868
1.29784392852,11.666503567,1.04871820417495
1.35152416872,12.6311667478,1.18049259595044
1.29974715797,12.142713957,1.13441707978355
1.59085706213,13.8622856498,1.20792057680623
1.28824233258,12.0817035283,1.13307514327735
1.5817951472,13.4904956782,1.15055071109787
1.49790375806,13.484756142,1.21395465151004
1.32202436149,11.9555821031,1.08118978448644
1.52605406726,14.6311212465,1.40276653616262
1.50288029804,13.1217184912,1.14566303529673
1.35836808269,12.2203533459,1.0993855534142
1.3939082766,12.8369548545,1.1821965922001
1.18863709078,12.0956826659,1.23086770018525
1.30050102927,11.4300352142,1.00457987967142
1.19107782118,11.4616381268,1.10294320393971
1.59643315462,15.4082431278,1.48715248964198
1.51372634433,14.4827971932,1.38566337248294
1.612843186,14.2178149354,1.25335271852205
1.55038851747,13.5538229432,1.18490431897624
1.71958291912,15.3683322752,1.37350562587904
1.35898169208,12.8550389115,1.2159991439366
1.61042265964,14.6027516223,1.32412624219593
1.27412080613,11.4331373198,1.02593565331582
1.28875343695,12.3616101811,1.18571498020449
1.45473329458,14.4745385622,1.44021038593318
1.25684031805,11.1032606539,0.980892219562914
1.51440378605,13.1657201044,1.14458382931966
1.36025677608,11.8142314508,1.02610092933961
1.26706792293,11.5911759196,1.06036442604594
1.63056621051,14.4993518298,1.28931441995034
1.44971788812,13.0966686267,1.18314491750522
1.34002925781,11.7144279805,1.02406554019457
1.38640653363,13.345083459,1.28455286641549
1.49949454502,14.3832179666,1.37964526560931
1.75947557142,16.0417827619,1.46258702392792
1.53116349411,13.0033928093,1.10431222882233
1.51557536053,13.9173200528,1.27800916843777
1.24052862889,12.0524487486,1.17096430081136
1.50857241863,13.3147112617,1.17516132027024
1.43184274955,13.2805276996,1.23178649691006
1.53619039535,13.9270167069,1.26261510314934
1.47464274871,14.7922961566,1.48383143081413
1.38947674559,12.2150099763,1.07383242200755
1.26338437904,11.0895722844,0.973406533504653
1.54767593035,13.1475157724,1.11688166638745
1.14736498981,9.882371606,0.851179735112866
1.51030026776,13.00608545,1.12003028561892
1.49495850315,13.5557964422,1.22919586006834
1.77476828218,15.5425715576,1.36114423228743
1.5360968158,14.8036040084,1.4266454572042
1.61879823329,13.5236083183,1.12977627040517
1.24883263167,12.2757097563,1.20667144508559
1.3911480262,13.6343762275,1.33627849112778
1.64214377195,14.5499106855,1.28916815135865
1.10702345612,9.64308122058,0.839990256113029
1.60820187486,14.9530363053,1.39033135767247
1.57442196301,13.5370228602,1.16392484770043
1.34656237251,11.824427583,1.03832563760982
1.4319201317,12.4396675648,1.08068385674455
1.57077448255,15.0711584253,1.44603749575226
1.37078742086,12.5124932416,1.14213531333911
1.41446597314,12.5980242417,1.12204985043076
1.21756949206,11.9785613592,1.17846149494911
1.2857714914,11.4925516622,1.02723297335666
1.28074983342,11.8498959871,1.09638904268791
1.57267620708,14.6463860259,1.36402200985915
1.15393146307,12.2534038616,1.30116844926744
1.26254501421,13.3827998799,1.41855843254967
1.37278153165,11.7982533624,1.01399104848702
1.42748316405,12.7241567275,1.13419320300697
1.50263869193,14.2178850051,1.34528846347878
1.63777651495,14.2443028753,1.23887643818069
1.23635659861,12.2667918994,1.21707803904386
1.38101718992,12.0783512681,1.05637001683854
1.67067322126,15.0074144463,1.34809406461145
1.39044672013,12.2003683257,1.07051251857339
1.59459770517,15.3547984647,1.47855285161096
1.42078845731,14.0340362058,1.38623194432893
1.49710250487,13.6794057509,1.24992187988251
1.38370355662,14.1391530782,1.44478605608082
1.49805099136,14.6918176159,1.44086820954835
1.7689073487,15.5294275208,1.36334510354606
1.59649090028,14.0478490813,1.23609852694139
1.42684540652,12.942315309,1.17394315767231
1.26721576296,10.9866269473,0.952526099215118
1.97321338609,16.475366049,1.37561231943369
1.44518308955,12.7497661922,1.12481637372699
1.30027865115,11.6039769207,1.03556438776916
1.3333725442,12.5423792659,1.1798004013681
1.27375257912,12.4080132463,1.20870314613342
1.41563186679,13.5844949386,1.30357701533007
1.38630348201,12.99819526,1.21873042414256
1.35471352134,12.2777882611,1.11273818160777
1.28978698045,11.3768166443,1.00351430710348
1.3568232068,12.2041482641,1.09772014503079
1.13697889375,10.1628404974,0.908405475868209
1.4095191726,12.8964617293,1.17996745649755
1.34467105935,12.8013606344,1.21869774833404
1.4919666734,12.6658818458,1.07525609912141
1.62451776112,14.2071511488,1.24247989046297
1.51099383776,13.3154845813,1.17341418939374
1.22141506803,11.3771933656,1.05975873532632
1.52168067933,14.2871975547,1.34143740383571
1.43374925761,12.869838229,1.15524266449789
1.47324449111,13.7224330143,1.27816598519117
1.31672555537,12.3181599454,1.15238174258558
1.56015397724,13.2339831113,1.12257005679082
1.27751039806,11.8248619916,1.09453019480448
1.33463337988,13.2899444406,1.32337975308381
1.35207512983,11.5797967086,0.991748651221834
1.3227307821,11.8806286324,1.06710602978933
1.62841712866,15.0382833233,1.3887712291042
1.23394439273,12.2531693292,1.21674928394305
1.31106286923,11.7203537109,1.0477501660684
1.52730532019,13.388529899,1.17365381906953
1.60777887899,14.7768545688,1.35811808293484
1.4762541191,13.6711909678,1.26605195624018
1.31658735874,12.1156586204,1.11492166560377
1.33856027091,12.8987995803,1.24296945402567
1.41599211476,12.4139595155,1.08832757789433
1.48134960703,12.4821663409,1.05177355315401
1.43277986502,12.5726858016,1.10325714607235
1.40228857579,13.1440695295,1.23203234824134
1.37184435779,12.3675158963,1.11496268777365
1.37286712794,12.6419432813,1.16412402577371
1.45588103875,13.4629706933,1.24496102027046
1.40951564329,12.1497661434,1.04728710747679
1.41771537787,13.6178986347,1.30807013872084
1.42614141075,12.598794866,1.11300073903249
1.51676628838,13.6622554775,1.23062685670827
1.21103333886,11.2628860596,1.04747359842795
1.48276453037,13.9652967756,1.31531007777429
1.72863867071,16.0392739263,1.4882126120066
1.43211549268,12.8968401747,1.16141860313862
1.22036652997,11.9134900489,1.16302194971326
1.39620132818,13.9135801614,1.38653178485464
1.27944785317,11.9381417246,1.11391198090309
1.41857484203,12.7812419939,1.15157887221275
1.54209790181,14.617451616,1.38557889486227
1.72419810362,14.7893901245,1.26856706470073
1.80116730624,16.6889396063,1.54633356579881
1.41249593129,12.4634018657,1.09973012622702
1.48615242503,12.8939378581,1.11868460589301
1.19006467059,10.8254969488,0.984746280120927
1.28707282102,11.4015472731,1.01000715085063
1.37967843126,12.0905648249,1.05953528782276
1.2986498494,12.4384997767,1.19136262099777
1.32249880476,11.8263603114,1.05756428140093
1.55367721444,13.7842430602,1.22293940824408
1.66396829844,14.1175314851,1.19776688342255
1.5549417637,14.2338125341,1.30295196797865
1.46440620665,14.5523417262,1.4461190503047
1.38186286638,13.0447394967,1.23141942022311
1.36617005886,11.4864051245,0.965745023998764
1.55254241729,13.9469156694,1.25288947635484
1.36762101404,12.8361178664,1.20476266777826
1.44497768066,13.9541143898,1.34754544597017
1.40595107092,12.334667545,1.08214333637776
1.28961074449,11.4231416509,1.01184158203455
1.15871754856,10.4259413437,0.93810390438845
1.4472896959,12.7906378535,1.13039182771924
1.65513687951,14.0365847439,1.19038974550658
1.33555970639,11.7078992799,1.02634841654966
1.29033734851,12.0549182519,1.12622505129955
1.61055374587,14.941986862,1.38624923929573
1.41302864376,13.1095328826,1.21625204634407
1.47692770406,13.40013843,1.2157921676237
1.64578769242,14.0457233361,1.19871018783789
1.57978881976,13.4608502527,1.14695340501792
1.2038963847,12.5243404879,1.30292820083856
1.46190431671,12.9540381445,1.14786709076529
1.47197376292,14.2462345262,1.37879686185834
1.54412632748,14.8228116334,1.42291230306894
1.40270765804,13.2083644882,1.24374396784176
1.2946065771,11.080864379,0.948442657156948
1.62302136429,14.4403819135,1.28479217201825
1.48806577867,13.7658379354,1.27345383602499
1.21367862409,12.719298387,1.33297609573968
1.4639959597,12.2350911161,1.02252625336156
1.48471502787,14.3925468446,1.39518660620858
1.40991320813,12.6055359427,1.12701580865075
1.14166842351,10.5892255481,0.982173550066297
1.41485000828,11.920683723,1.00436597891032
1.21251987864,10.848547587,0.970628773319356
1.70467511392,14.8694791554,1.29703031938075
1.45923422534,13.784173202,1.30207655168463
1.18476574682,11.3717058798,1.09148738076865
1.52386475711,14.1277255622,1.30977999625403
1.31892983371,11.8451292123,1.06379470464272
1.35141664718,13.1910033548,1.28755641106526
1.52148566476,14.7429753103,1.42857346939067
1.40794844776,12.8661405089,1.17573609897817
1.23610944454,11.3404277623,1.0404040929497
1.60915527039,13.9219461673,1.20448695480404
1.36584212273,12.6949623404,1.17994657201922
1.44683240239,12.725949227,1.11934075307007
1.7212222881,14.2948593339,1.1871972646975
1.61517896824,13.5212785554,1.1319182845552
1.51303629321,12.2610906733,0.993591335883551
1.50091042305,13.7363386219,1.25715004085738
1.48799026868,13.3121888991,1.19096391855712
1.55213590097,13.64898637,1.2002482113301
1.61879823329,13.5236083183,1.12977627040517
1.53841726631,13.2482035306,1.14087918431702
1.5408796248,13.2353100738,1.13684033418558
1.57431113262,14.666146522,1.36628633809302
1.30046673299,11.7418815239,1.06017106920373
1.32001809714,11.9040682475,1.07352232335995
1.7442256857,13.7073725138,1.07722287633589
1.3184749814,12.2505555764,1.13825469131671
1.28386493067,12.3421140656,1.18647888660821
1.69030738101,15.4490527344,1.412010561839
1.55159483769,12.9914592809,1.08777116775498
1.38062992824,12.465150665,1.12542780324371
1.4402148784,13.1627038385,1.20299304670019
1.58372164342,14.1271050608,1.26016480435311
1.49566818647,13.3113865972,1.18470779182315
1.31669302981,12.3332867001,1.15524266449789
1.60965130154,14.502156393,1.30657126954304
1.68016317322,14.3231612113,1.22102954769402
1.68281594966,15.0954125387,1.35410897598217
1.43594439878,12.9289178698,1.16409014714099
1.52437263581,13.0557891943,1.11818924905765
1.34495704852,13.7483249088,1.4053707649152
1.60409986827,13.953441527,1.21375573651305
1.33244565094,12.8523159434,1.23969042450719
1.17069257743,12.2361351637,1.27892611132284
1.62913540336,14.493840705,1.28946570988311
1.37055880531,12.128429327,1.07327575566663
1.17091809323,10.9486832444,1.02375836026671
1.39651409658,12.9340680879,1.19791180014998
1.29611195152,12.4294306717,1.19195478200339
1.54158654896,13.3072057827,1.14869777876311
1.41531731167,13.0903323466,1.21072997331551
1.37602068194,12.4315053416,1.12311092742008
1.46327654328,12.8640715223,1.13091596276572
1.50244551788,13.9632569412,1.29770189970581
1.66901181027,14.1066523645,1.19230865532622
1.42447568236,13.0443386615,1.19450765380779
1.703586055,14.676683236,1.26442071829212
1.40102536564,12.8071901975,1.17074358608126
1.48126720342,12.118308927,0.991404522787433
1.28152437272,10.421629171,0.847507903011196
1.35557693549,11.5194336227,0.978895023297702
1.2062217535,10.9694243591,0.997565939108575
1.43959346635,12.940910109,1.16329524316942
1.30399114559,12.2184212841,1.14486818560145
1.12478412531,10.4937796861,0.979029194650584
1.62172523419,13.2470849595,1.08208947148586
1.3656309737,12.7379164273,1.1881282227978
1.5446649248,13.961868702,1.26198093146813
1.25466586418,11.6867169459,1.08857163073473
1.21426299225,11.3767087715,1.06590944459722
1.52367392498,13.9561680479,1.27832284043335
1.35021111161,12.5703651744,1.17029144938255
1.29074802696,10.5077353058,0.855417358129031
1.38232548133,12.6198014729,1.15211222494761
1.4427548135,13.3557361703,1.23635527410615
1.32401889112,12.0488181829,1.09646477826193
1.53186391163,13.2988208261,1.15453176809613
1.43349196535,13.3200786704,1.23770801230282
1.31049573152,12.248907306,1.14487736073712
1.21941498708,10.5909895249,0.919861652807418
1.62950806936,14.5522880172,1.29958906993609
1.58878808962,13.978472804,1.22985346295989
1.34508173887,12.5437515166,1.16978492334399
1.47711880436,13.3940258116,1.21452671108596
1.42751854058,13.6572388541,1.30660370578943
1.35336149352,13.2213416668,1.29162754111573
1.49388878367,13.2846659002,1.18136142453286
1.46369879482,12.0785069702,0.996720788605488
1.64317467347,15.4068607182,1.444589866491
1.40547205012,11.6328899779,0.962834585018294
1.40853844565,12.7080178223,1.14653391332662
1.35540891488,13.9750984411,1.44091803770018
1.45201421804,12.5862614477,1.09099438683388
1.5273560768,14.0272567507,1.28826468170844
1.41817475927,12.859693541,1.16608828687638
1.59581746178,13.7603757327,1.18652675143214
1.38011125501,13.1467471264,1.2523403109561
1.31305235137,11.7703504118,1.05510719361534
1.36164849275,13.2903769688,1.29720866639166
1.64394674408,14.1621344383,1.22002698699695
1.31552221742,11.6967915798,1.04000482562239
1.28864223736,11.5635596032,1.0376500960864
1.21723253519,12.5882906058,1.30184771245829
1.23150482828,12.6829300823,1.30618045405445
1.50673412299,14.4187614642,1.37981088312036
1.67248087429,15.4482069925,1.42690398933817
1.40443018433,13.0372742648,1.2102449656835
1.40507756379,12.621576841,1.13377527893706
1.37308599949,12.7565207324,1.18513181035995
1.36196177321,13.130432587,1.26588207295785
1.60227585016,13.979837246,1.21973978071518
1.55786106648,14.4119078619,1.33325867084777
1.66097923504,14.9793119819,1.35088766828683
1.65290828413,14.7401711754,1.31448709370847
1.33896539721,12.9659627941,1.25556844605827
1.27288960441,12.7564266286,1.27840128249217
1.4522730753,13.0213517972,1.16751915023286
1.44661660219,13.3750981934,1.23663200799359
1.36517484503,13.1531149457,1.26726971808318
1.58119316846,15.1407555219,1.44980695820352
1.34110816744,12.4451596089,1.15488110499024
1.3844915457,12.6176747024,1.14992226525487
1.63537318533,14.2329626003,1.23872144127717
1.0626790677,10.587684701,1.05487234989694
1.46269338824,12.2521515005,1.02629364313717
1.55463297659,14.0412448099,1.26818739244186
1.38123888319,12.7026098765,1.16819973411774
1.39128725203,13.5198023924,1.31378422407904
1.40792089444,13.88601843,1.36954783008842
1.37238741911,12.2323801245,1.0902985237358
1.22405117907,11.3493964188,1.05231588418211
1.68951161468,15.4492125905,1.4127047362339
1.67355642307,13.9351225763,1.16032971929303
1.32801193179,12.1713379497,1.11551367173556
1.48072050893,12.7766157427,1.10244953261652
1.43856983767,13.1485064729,1.2017714110599
1.42161800439,13.8192562992,1.34334212774646
1.14443710875,10.3754817406,0.940645282663908
1.21570050779,10.7617254172,0.952662214558584
1.19109628998,11.9102479736,1.19095398987451
1.61521094409,14.3693425831,1.2783342793007
1.60852490394,13.8746542038,1.19678638918775
1.42240876348,13.2815757064,1.24015164574324
1.37282204288,12.3089928204,1.1036479980929
1.45708556705,13.7661938418,1.30059645353359
1.40078575976,11.5329118013,0.94952333928368
1.50129347219,14.16853462,1.3371629680739
1.51941974863,13.755079142,1.24522611438398
1.40507296691,12.7882040139,1.16391265533869
1.61875657904,14.04100445,1.21790960431335
1.55520506797,13.7393199784,1.21378814784425
1.35353804426,12.085016179,1.07900589029316
1.25791014133,11.7713388495,1.10154480643655
1.43282660596,13.068629916,1.19197325212022
1.25148072311,11.7186695479,1.09731782603782
1.63085697826,13.214254529,1.07070393430161
1.46434826991,12.7413533728,1.10863024298958
1.40350992036,12.217805416,1.06358199525855
1.39762649835,12.8126466516,1.1745912422477
1.45537999571,14.570553595,1.4587317494424
1.41357859413,13.3144903088,1.25409147343207
1.63073937018,14.349226955,1.26261988575815
1.2242918441,12.1914062488,1.2140106541575
1.3911480262,13.6343762275,1.33627849112778
1.55295110031,14.6888941676,1.3893771005645
1.20717666564,13.5048051347,1.51079538844816
1.44591769573,12.672946089,1.11073839667134
1.75713091687,14.6269000745,1.21758781243303
1.44684715424,14.1108542811,1.37620676130382
1.42515536383,12.8832691585,1.16463515474507
1.38441089836,12.1273964729,1.06235605075512
1.26675811338,12.9925852017,1.33259241195229
1.34868763265,13.4911295962,1.34953859275514
1.6638523924,14.4982965851,1.26333609161713
1.51583399806,14.8643650342,1.45760908381981
1.72512719017,15.5020447633,1.39301763838934
1.25581585899,11.1125390976,0.983332513889572
1.43851189622,13.3175675815,1.23292400256448
1.3969932596,13.0305596204,1.21543456039555
1.21488331705,11.2243078284,1.03701414590996
1.6739513799,14.1325356154,1.19315653139851
1.30446772326,12.1947181041,1.1400142729787
1.51021730539,12.9139500899,1.10427930315559
1.28975013827,12.1760178419,1.14949002874875
1.21589794939,12.7532509645,1.3376566395925
1.24080802712,12.2517874092,1.20974571145145
1.3781181309,11.8799153749,1.02409490492303
1.33464228587,12.1998221472,1.11517281833166
1.5392703602,13.9054903962,1.25619618769581
1.57100200588,13.4496055702,1.15144229662075
1.63814831679,13.6255912724,1.13333325777778
1.72361597001,14.9677056643,1.29977994725493
1.75939277061,16.9524639304,1.63343977915894
1.56507869512,12.9471566081,1.07105714411181
1.65317886351,13.8724080288,1.16408337165108
1.34513562517,11.3871273961,0.963966916655421
1.2534714822,11.973471443,1.14373553174552
1.43358182287,11.7977162207,0.970902065108692
1.47674975494,13.526036731,1.23889485623245
1.67729435291,14.1329261398,1.19084336718107
1.54889900574,13.1559864338,1.11743829505735
1.33793894459,11.984938741,1.07358225411477
1.61030112545,14.5082075942,1.30713486494683
1.32473596288,12.1464842488,1.11370976723466
1.54082932067,14.5059587001,1.36564634675946
1.4967810001,13.4408936556,1.20697438076179
1.51280735352,12.8100710378,1.08472458300475
1.52209599972,13.5927963472,1.21387949818222
1.62830107552,13.9733506075,1.19912991133633
1.43070682277,13.1440328979,1.20755446070618
1.29687380622,12.1677421761,1.14162158212769
1.64050495266,13.987565326,1.19263286824627
1.73401669293,14.696065648,1.24551459058067
1.38012549189,12.2053289688,1.07939489122398
1.44993712836,12.9784059622,1.16169924071338
1.41646291364,12.6884096552,1.13660387309136
1.33901530522,12.2249650621,1.11611751824573
1.34991842679,12.3249865322,1.12529229467354
1.64194359094,15.4798502952,1.45940234555145
1.62042632409,14.0773370637,1.22295885110354
1.18050066982,11.3674779553,1.09461645733951
1.3474740286,12.8017210928,1.21623133693014
1.6310005526,13.1995746997,1.06823226787847
1.42511405079,12.9883073525,1.18373734288846
1.47084013669,13.5032492605,1.23968427720828
1.28667805872,13.1199869734,1.33781769825789
1.69101864374,14.930761589,1.31830466020697
1.50747750598,13.2751953932,1.16904372223521
1.30503359726,11.8743583245,1.08043515606346
1.62194843865,14.4543928808,1.28813856248889
1.62708642136,14.8919175669,1.36298275145328
1.58633060845,14.7974560392,1.38032131119482
1.57157835342,15.493948701,1.52752446330428
1.6346315066,14.0823956056,1.21320206486991
1.43066583071,12.9805748271,1.17774116311362
1.21880576213,10.8474670329,0.965437343116432
1.27382147957,11.6164956239,1.05935569986334
1.70972346389,14.8948006214,1.29760760086628
1.45531547024,13.2170171834,1.20035482488624
1.32430584966,11.8725949867,1.06439595529537
1.33931638671,13.0158775566,1.26492132821799
1.58412926767,13.2287739097,1.1047111511753
1.55589655578,13.968585981,1.25407731888302
1.44519375584,12.3912260292,1.06243505865704
1.43364584555,12.8435308506,1.15060631199611
1.65157589074,14.7786267945,1.32242071757193
1.37267781456,12.3781625784,1.11620472534108
1.44650281875,12.6062843907,1.09863911572735
1.20672954068,11.5968101668,1.11446689476089
1.46087927198,13.0190021723,1.16022202008576
1.28186032134,11.7493717187,1.07693285215974
1.54992776616,14.6744399645,1.38935007592798
1.22659282048,11.6241601055,1.10159698514937
1.69359427302,14.7858929643,1.29087890781317
1.39339978625,12.8566491617,1.18625932103261
1.43601469708,13.0867066017,1.19261864468432
1.46991778056,13.2842759229,1.20055657802957
1.37140442079,12.3060121686,1.10425491503863
