rhoc,rhocdm,R,M,Rdm,Mdm,Mb,Md,Mg,fdm 
4.456006969030422500e+14,8.540680023974906250e+14,5.330073349999979726e+00,5.774282930586922824e-02,1.226003870000015539e+01,1.685361196364946856e+00,6.030750712682855785e-02,1.985946248693366334e+00,1.743104025670816126e+00,9.705278453587220522e-01
4.456006969030422500e+14,8.912013938060767500e+14,5.120074399999980486e+00,5.162051745170078559e-02,1.228003860000015734e+01,1.801938001013642321e+00,5.382934001253263101e-02,2.142740073938171008e+00,1.853558518465343141e+00,9.754939044171991869e-01
4.456006969030422500e+14,9.283347852146630000e+14,4.940075299999980629e+00,4.649482813945168130e-02,1.228003860000015734e+01,1.899140860955112808e+00,4.841522598877034261e-02,2.276132899024747136e+00,1.945635689094564524e+00,9.791721989027486472e-01
4.456006969030422500e+14,9.654681766232492500e+14,4.760076199999981661e+00,4.174522147728074173e-02,1.227003865000015637e+01,1.988208918312946771e+00,4.340780265975001384e-02,2.400677780916351090e+00,2.029954139790227430e+00,9.822396552103396239e-01
4.456006969030422500e+14,1.002601568031835500e+15,4.600076999999982874e+00,3.765695058599655143e-02,1.224003880000015343e+01,2.063219198927414677e+00,3.910543433031951621e-02,2.507408274622160871e+00,2.100876149513411395e+00,9.846435406207156849e-01
4.456006969030422500e+14,1.039734959440421625e+15,4.440077799999983199e+00,3.396337794887594602e-02,1.220003900000014774e+01,2.129386551576902598e+00,3.522538836924737904e-02,2.603078189188432034e+00,2.163349929525778759e+00,9.866484703773716891e-01
4.456006969030422500e+14,1.076868350849007875e+15,4.290078549999984503e+00,3.071099590353966111e-02,1.215003925000014284e+01,2.185659626534103950e+00,3.181466876963115475e-02,2.685643769093833733e+00,2.216370622437643600e+00,9.882924911283483826e-01
4.456006969030422500e+14,1.114001742257594125e+15,4.150079249999985009e+00,2.782117741412123285e-02,1.210003950000013617e+01,2.233853609686664576e+00,2.878905334229147142e-02,2.757304602079349021e+00,2.261674787100785622e+00,9.896668752372091982e-01
4.456006969030422500e+14,1.151135133666180250e+15,4.020079899999985606e+00,2.522479500948654474e-02,1.204003980000013030e+01,2.275187073923809145e+00,2.607492798104734527e-02,2.819501566238175272e+00,2.300411868933295523e+00,9.908366800070148583e-01
4.456006969030422500e+14,1.188268525074766500e+15,3.890080549999985760e+00,2.294439689387454614e-02,1.197004015000012167e+01,2.309694820857139952e+00,2.369452345969659535e-02,2.871978775792999983e+00,2.332639217751014460e+00,9.918172663104598552e-01
4.456006969030422500e+14,1.225401916483352750e+15,3.770081149999986447e+00,2.086234216784677714e-02,1.191004045000011580e+01,2.339337399329064038e+00,2.152421706183947278e-02,2.917472483872604272e+00,2.360199741496910697e+00,9.926763384746243313e-01
4.456006969030422500e+14,1.262535307891939000e+15,3.650081749999987135e+00,1.905113021525652386e-02,1.184004080000010717e+01,2.363414017280085044e+00,1.963864318620944446e-02,2.954702138437588665e+00,2.382465147495341551e+00,9.933973123363867286e-01
4.456006969030422500e+14,1.299668699300525250e+15,3.540082299999987470e+00,1.738332278192894834e-02,1.177004115000010032e+01,2.383837172878322086e+00,1.790455071023172584e-02,2.986466612202825388e+00,2.401220495660250975e+00,9.940404997454204139e-01
4.456006969030422500e+14,1.336802090709111250e+15,3.440082799999987895e+00,1.593508474627646637e-02,1.170004150000009169e+01,2.399931813282768722e+00,1.640052955447108760e-02,3.011595031872843276e+00,2.415866898029045196e+00,9.945837009263183148e-01
4.456006969030422500e+14,1.373935482117697500e+15,3.340083299999988320e+00,1.460127929278799697e-02,1.163004185000008484e+01,2.413130926653955122e+00,1.501691399127296801e-02,3.032232459403047198e+00,2.427732205946742994e+00,9.950719773306423432e-01
4.456006969030422500e+14,1.411068873526283750e+15,3.250083749999988836e+00,1.343246880339669068e-02,1.156004220000007621e+01,2.423178960703058937e+00,1.380573567431736016e-02,3.047903237951182565e+00,2.436611429506455817e+00,9.954908399873259039e-01
4.456006969030422500e+14,1.448202264934870000e+15,3.160084199999989352e+00,1.237109826050142129e-02,1.150004250000007033e+01,2.430836463349625998e+00,1.270700954032588127e-02,3.059749929655441125e+00,2.443207561610127421e+00,9.958642188346985558e-01
4.456006969030422500e+14,1.485335656343456250e+15,3.080084599999989514e+00,1.143105367202084874e-02,1.143004285000006170e+01,2.436246680534948084e+00,1.173481208994874361e-02,3.067967741534497250e+00,2.447677734206969102e+00,9.961896280937462267e-01
4.456006969030422500e+14,1.522469047752042500e+15,3.000084999999990121e+00,1.058602652485304309e-02,1.137004315000005583e+01,2.439799957292078769e+00,1.086170055301470191e-02,3.073152372797786303e+00,2.450385983816931734e+00,9.964780638821102432e-01
4.456006969030422500e+14,1.559602439160628500e+15,2.930085349999990374e+00,9.825838107105902205e-03,1.131004345000004818e+01,2.441775443295458814e+00,1.007693291567061944e-02,3.075725739164114181e+00,2.451601281402564503e+00,9.967344208342139300e-01
4.456006969030422500e+14,1.596735830569214750e+15,2.860085699999990627e+00,9.140688244060005824e-03,1.125004375000004231e+01,2.442358574099007029e+00,9.370199125280791880e-03,3.076003948146968536e+00,2.451499262343066921e+00,9.969630266288563858e-01
4.456006969030422500e+14,1.633869221977801000e+15,2.790086049999990880e+00,8.516917350177788393e-03,1.119004405000003466e+01,2.441814671122521485e+00,8.727244905816137696e-03,3.074366422234667606e+00,2.450331588472699273e+00,9.971693221653202821e-01
4.456006969030422500e+14,1.671002613386387250e+15,2.730086349999991224e+00,7.954608850616037841e-03,1.113004435000002879e+01,2.440272879561044217e+00,8.148039890656849638e-03,3.071047243106904467e+00,2.448227488411660158e+00,9.973538411364657463e-01
4.456006969030422500e+14,1.708136004794973500e+15,2.660086699999991477e+00,7.433022950766153374e-03,1.108004460000002211e+01,2.437821286390934983e+00,7.611109271442309185e-03,3.066179269210145275e+00,2.445254309341700960e+00,9.975238684704315073e-01
4.456006969030422500e+14,1.745269396203559500e+15,2.610086949999991468e+00,6.963083166000711560e-03,1.102004490000001624e+01,2.434653127365610903e+00,7.127608598990135824e-03,3.060083700772062265e+00,2.441616210531611486e+00,9.976761925149357779e-01
4.827340883116285000e+14,7.757768654999999569e+00,1.231003845000016028e+01,6.690283368303779898e-01,1.000000000000000048e-04,1.634200005813848013e-29,7.148752648397302956e-01,1.634200005813848013e-29,6.690283368303779898e-01,2.285993216145509592e-29
4.827340883116285000e+14,3.713339140859396875e+13,1.230003850000015930e+01,6.647903063400804058e-01,4.400077999999983724e+00,4.212485912224607346e-04,7.101859777241638083e-01,4.232111474575409125e-04,6.652115549313029064e-01,5.955610398587150552e-04
4.827340883116285000e+14,7.426678281718017188e+13,1.229003855000015832e+01,6.572480421032121933e-01,4.740076299999982368e+00,1.353117846199606298e-03,7.018785132769485013e-01,1.361793833826019330e-03,6.586011599494118185e-01,1.936455888629132855e-03
4.827340883116285000e+14,1.114001742257663750e+14,1.228003860000015734e+01,6.472722463128421921e-01,4.990075049999981083e+00,2.741015886279713539e-03,6.909250741455439382e-01,2.762260023164802864e-03,6.500132621991219217e-01,3.981995759624184193e-03
4.827340883116285000e+14,1.485335656343525938e+14,1.226003870000015539e+01,6.356708193863946921e-01,5.180074099999980142e+00,4.499116626540501825e-03,6.782213352616714985e-01,4.538643992598742107e-03,6.401699360129351479e-01,6.647495650749736876e-03
4.827340883116285000e+14,1.856669570429388125e+14,1.222003890000014970e+01,6.166048248322568703e-01,5.400072999999979473e+00,7.656548530051356972e-03,6.574103165317969344e-01,7.736718709357236212e-03,6.242613733623082473e-01,1.163159166236414112e-02
4.827340883116285000e+14,2.228003484515250000e+14,1.215003925000014284e+01,5.890225580324432997e-01,5.660071699999978279e+00,1.302924457069019708e-02,6.274711221423346919e-01,1.320716123615119607e-02,6.020518026031335124e-01,2.061434198535017082e-02
4.827340883116285000e+14,2.599337398601112188e+14,1.202003990000012834e+01,5.487660104592774202e-01,5.970070149999976650e+00,2.219011306870346742e-02,5.840262056270878466e-01,2.260257155141123103e-02,5.709561235279808633e-01,3.725931311161732179e-02
4.827340883116285000e+14,2.970671312686974375e+14,1.184004080000010717e+01,5.035110684145117643e-01,6.280068599999975021e+00,3.453349954048480497e-02,5.354965216930690497e-01,3.536226635804949614e-02,5.380445679549965554e-01,6.194573351279111795e-02
4.827340883116285000e+14,3.342005226772836250e+14,1.150004250000007033e+01,4.415966597199963428e-01,6.670066649999973230e+00,5.536141604305948316e-02,4.695146085614487763e-01,5.709435513895292497e-02,4.969580757630558399e-01,1.084188820823700217e-01
4.827340883116285000e+14,3.713339140858698750e+14,1.106004470000002016e+01,3.854089024649421935e-01,7.040064799999972145e+00,8.002099723881987703e-02,4.099803073444035495e-01,8.309181116464645078e-02,4.654298997037620844e-01,1.685185757732544920e-01
4.827340883116285000e+14,4.084673054944560625e+14,1.028004859999995624e+01,3.186000523811227114e-01,7.550062249999969666e+00,1.223714883398919206e-01,3.394873181587805822e-01,1.282948550801081555e-01,4.409715407210146321e-01,2.742619587057031350e-01
4.827340883116285000e+14,4.456006969030422500e+14,9.510052449999960800e+00,2.732666002387971194e-01,8.040059799999967893e+00,1.693236709744402602e-01,2.916879222524090265e-01,1.790892746394530666e-01,4.425902712132373518e-01,3.804119567001670865e-01
4.827340883116285000e+14,4.827340883116285000e+14,8.710056449999964201e+00,2.365403815335996585e-01,8.710056449999964201e+00,2.365403815335996585e-01,2.527500334894157152e-01,2.527500334894157152e-01,4.730807630671993169e-01,5.000000000000000000e-01
4.827340883116285000e+14,5.198674797202146875e+14,8.160059199999967205e+00,2.121404895352747566e-01,9.340053299999961922e+00,3.139772186839973611e-01,2.266362772448233809e-01,3.384532671236330503e-01,5.261177082192720622e-01,5.989374082330404248e-01
4.827340883116285000e+14,5.570008711288009375e+14,7.750061249999968815e+00,1.901030138102920430e-01,9.970050149999957867e+00,4.215100071845993002e-01,2.029373216940653368e-01,4.585323394296257349e-01,6.116130209948913432e-01,6.932023740146757707e-01
4.827340883116285000e+14,5.941342625373871250e+14,7.430062849999970354e+00,1.714028379837478355e-01,1.050004749999995823e+01,5.468790374385046338e-01,1.827781247133581921e-01,6.001867216742184930e-01,7.182818754222524138e-01,7.665564098354411549e-01
4.827340883116285000e+14,6.312676539459733750e+14,7.130064349999971185e+00,1.542686387703192941e-01,1.094004530000000663e+01,6.950645877681916884e-01,1.642891731059990257e-01,7.702243606325186454e-01,8.493332265385109547e-01,8.241981874261780083e-01
4.827340883116285000e+14,6.684010453545595000e+14,6.850065749999973086e+00,1.386893680276357621e-01,1.130004350000004720e+01,8.560670489337126599e-01,1.474683501451454493e-01,9.584134068566179110e-01,9.947564169613484220e-01,8.666508881157803934e-01
4.827340883116285000e+14,7.055344367631457500e+14,6.600066999999973483e+00,1.249690305885120950e-01,1.158004210000007816e+01,1.019462089278987404e+00,1.326564874905179492e-01,1.153384686591976127e+00,1.144431119867499458e+00,8.968489577441719485e-01
4.827340883116285000e+14,7.426678281717320000e+14,6.350068249999974768e+00,1.121963358048778669e-01,1.179004105000010227e+01,1.185057458437761113e+00,1.188789321384553649e-01,1.355339976638032518e+00,1.297253794242638980e+00,9.193614113679239308e-01
4.827340883116285000e+14,7.798012195803181250e+14,6.120069399999976234e+00,1.012700883411444402e-01,1.195004025000011971e+01,1.335794622214001803e+00,1.071082821508042016e-01,1.543285142451358949e+00,1.437064710555146174e+00,9.351013639813650080e-01
4.827340883116285000e+14,8.169346109889043750e+14,5.900070499999976903e+00,9.086358188724474871e-02,1.206003970000013226e+01,1.483899172854096005e+00,9.591842022695837300e-02,1.732043680037695266e+00,1.574762754741340753e+00,9.475271285914127484e-01
4.827340883116285000e+14,8.540680023974906250e+14,5.690071549999978551e+00,8.212953256978552941e-02,1.213003935000014089e+01,1.610608487222767282e+00,8.654506309233381267e-02,1.897009929982571785e+00,1.692738019792552784e+00,9.563687100209045111e-01
4.827340883116285000e+14,8.912013938060767500e+14,5.480072599999979310e+00,7.363708967992828314e-02,1.218003910000014578e+01,1.734575664520703109e+00,7.745068985814178297e-02,2.061773901114182461e+00,1.808212754200631434e+00,9.637949702967191223e-01
4.827340883116285000e+14,9.283347852146630000e+14,5.290073549999980251e+00,6.649836697861463697e-02,1.220003900000014774e+01,1.838394711928614811e+00,6.982217679622447493e-02,2.202518837976194188e+00,1.904893078907229365e+00,9.692730200518704375e-01
4.827340883116285000e+14,9.654681766232492500e+14,5.110074449999980395e+00,5.985845896180237713e-02,1.220003900000014774e+01,1.933890128375420847e+00,6.274223532281116011e-02,2.334389395792347166e+00,1.993748587337223155e+00,9.738261201394171618e-01
4.827340883116285000e+14,1.002601568031835500e+15,4.930075349999981427e+00,5.412398291487939550e-02,1.218003910000014578e+01,2.014559364876992387e+00,5.664127804167535390e-02,2.447706075087175748e+00,2.068683347791871796e+00,9.773828187328288397e-01
4.827340883116285000e+14,1.039734959440421625e+15,4.770076149999981752e+00,4.892331254495273923e-02,1.215003925000014284e+01,2.085938756502439873e+00,5.112009600517739699e-02,2.549553545250831110e+00,2.134862069047392730e+00,9.803435174663097662e-01
4.827340883116285000e+14,1.076868350849007875e+15,4.610076949999982965e+00,4.432951553297183322e-02,1.211003945000013715e+01,2.146818345667802941e+00,4.625340078039009983e-02,2.637666730854107300e+00,2.191147861200774649e+00,9.827664764553846188e-01
4.827340883116285000e+14,1.114001742257594125e+15,4.460077699999983381e+00,4.023468301979884337e-02,1.206003970000013226e+01,2.199141043753054969e+00,4.192387714223493045e-02,2.714367177555772059e+00,2.239375726772853792e+00,9.847897495909304633e-01
4.827340883116285000e+14,1.151135133666180250e+15,4.320078399999983887e+00,3.654536858657711496e-02,1.201003995000012736e+01,2.244146033374745830e+00,3.803057623742840676e-02,2.781096217665705694e+00,2.280691401961322917e+00,9.865098028511252171e-01
4.827340883116285000e+14,1.188268525074766500e+15,4.190079049999984484e+00,3.329531521140491335e-02,1.195004025000011971e+01,2.281896560758740033e+00,3.460689425154171023e-02,2.837618448694501971e+00,2.315191875970144864e+00,9.879511911081302333e-01
4.827340883116285000e+14,1.225401916483352750e+15,4.060079699999985081e+00,3.032052242280247958e-02,1.189004055000011384e+01,2.314461569543856179e+00,3.147854478873555323e-02,2.886786187025585093e+00,2.344782091966658655e+00,9.892132662107167018e-01
4.827340883116285000e+14,1.262535307891939000e+15,3.940080299999985769e+00,2.772684386912659463e-02,1.182004090000010521e+01,2.341055719912242150e+00,2.875531982604713141e-02,2.927201358329399650e+00,2.368782563781368644e+00,9.902720767058091900e-01
4.827340883116285000e+14,1.299668699300525250e+15,3.820080899999986457e+00,2.533345376782568728e-02,1.176004120000009934e+01,2.363740968105921159e+00,2.624625638892916571e-02,2.961847287812187979e+00,2.389074421873746967e+00,9.912163873049207874e-01
4.827340883116285000e+14,1.336802090709111250e+15,3.710081449999986791e+00,2.325076334975141254e-02,1.169004155000009071e+01,2.381806256347201334e+00,2.406610378090291713e-02,2.989494167728885987e+00,2.405057019696952736e+00,9.920140625663192990e-01
4.827340883116285000e+14,1.373935482117697500e+15,3.600081999999987126e+00,2.132928953120820370e-02,1.162004190000008386e+01,2.396802784930488706e+00,2.205750315208000745e-02,3.012432439574324494e+00,2.418132074461696757e+00,9.927310673067308855e-01
4.827340883116285000e+14,1.411068873526283750e+15,3.510082449999987642e+00,1.964259009559639335e-02,1.156004220000007621e+01,2.408399445444289633e+00,2.029664754444900424e-02,3.030092880372361464e+00,2.428042035539886179e+00,9.933462112432867031e-01
4.827340883116285000e+14,1.448202264934870000e+15,3.410082949999988067e+00,1.810850530310337964e-02,1.149004255000006935e+01,2.417446810982128103e+00,1.869710981970587257e-02,3.043727514716534799e+00,2.435555316285231697e+00,9.938946710165846854e-01
4.827340883116285000e+14,1.485335656343456250e+15,3.320083399999988583e+00,1.674784064468474304e-02,1.143004285000006170e+01,2.424051360226704421e+00,1.728008534134588617e-02,3.053485375166194782e+00,2.440799200871389019e+00,9.943727107903285178e-01
4.827340883116285000e+14,1.522469047752042500e+15,3.240083799999989189e+00,1.552316334797562355e-02,1.136004320000005485e+01,2.428693455542458857e+00,1.600613859931524982e-02,3.060068151211137177e+00,2.444216618890434400e+00,9.947965695586951096e-01
4.827340883116285000e+14,1.559602439160628500e+15,3.160084199999989352e+00,1.442008407137509648e-02,1.130004350000004720e+01,2.431611877078989625e+00,1.485993551672454283e-02,3.063857863753746358e+00,2.446031961150364697e+00,9.951733362764700885e-01
4.827340883116285000e+14,1.596735830569214750e+15,3.090084549999989605e+00,1.342456359980448259e-02,1.124004380000004133e+01,2.433058065409689164e+00,1.382653132235263371e-02,3.065240365961233504e+00,2.446482629009493426e+00,9.955095060342629143e-01
4.827340883116285000e+14,1.633869221977801000e+15,3.020084899999989858e+00,1.251718227638103087e-02,1.119004405000003466e+01,2.433277788177969470e+00,1.288548424937230319e-02,3.064579848604084500e+00,2.445794970454350459e+00,9.958129555151072898e-01
4.827340883116285000e+14,1.671002613386387250e+15,2.950085249999990555e+00,1.169809265027639718e-02,1.113004435000002879e+01,2.432418603258523770e+00,1.203672431234606086e-02,3.062137404221524584e+00,2.444116695908800097e+00,9.960845665180043662e-01
4.827340883116285000e+14,1.708136004794973500e+15,2.880085599999990809e+00,1.093750737232928975e-02,1.107004465000002114e+01,2.430596688237660619e+00,1.124919716281531402e-02,3.058064459998841134e+00,2.441534195609989855e+00,9.963349470209512670e-01
4.827340883116285000e+14,1.745269396203559500e+15,2.820085899999991152e+00,1.025159150631142595e-02,1.102004490000001624e+01,2.427998410707284727e+00,1.053947990703835678e-02,3.052696757346535339e+00,2.438250002213596002e+00,9.965593643157970583e-01
5.198674797202146875e+14,7.757768654999999569e+00,1.232003840000016126e+01,7.872989173973519161e-01,1.000000000000000048e-04,1.634200005813848013e-29,8.492413932170951307e-01,1.634200005813848013e-29,7.872989173973519161e-01,1.924305643679441604e-29
5.198674797202146875e+14,3.713339140859396875e+13,1.231003845000016028e+01,7.835853170849287341e-01,4.170079149999984303e+00,3.612741364751734176e-04,8.450686124290830437e-01,3.629144059630946720e-04,7.839465912214038656e-01,4.292652857667840602e-04
5.198674797202146875e+14,7.426678281718017188e+13,1.230003850000015930e+01,7.768982735795997296e-01,4.500077499999982855e+00,1.166994132329746961e-03,8.375910415577585422e-01,1.174297226632495467e-03,7.780652677119295202e-01,1.400030702668740709e-03
5.198674797202146875e+14,1.114001742257663750e+14,1.229003855000015832e+01,7.679403541032190361e-01,4.740076299999982368e+00,2.376976296042927414e-03,8.276085360443261596e-01,2.394955654735166518e-03,7.703173303992619791e-01,2.885476601830391178e-03
5.198674797202146875e+14,1.485335656343525938e+14,1.227003865000015637e+01,7.574166629137590867e-01,4.920075399999981336e+00,3.921366020585636408e-03,8.159141929969030427e-01,3.954969638269665438e-03,7.613380289343447682e-01,4.823903396436873825e-03
5.198674797202146875e+14,1.856669570429388125e+14,1.223003885000015067e+01,7.398930057688358763e-01,5.140074299999979779e+00,6.717100546715921820e-03,7.965060545224768029e-01,6.785740781016357664e-03,7.466101063155518025e-01,8.447417016692701508e-03
5.198674797202146875e+14,2.228003484515250000e+14,1.218003910000014578e+01,7.141413705702002179e-01,5.390073049999979382e+00,1.149711516741257038e-02,7.681500937258156636e-01,1.165064345934356017e-02,7.256384857376128039e-01,1.494053917081279020e-02
5.198674797202146875e+14,2.599337398601112188e+14,1.207003965000013324e+01,6.757502788258910043e-01,5.700071499999977753e+00,1.969646758536565054e-02,7.261296938222646657e-01,2.005531073735698777e-02,6.954467464112566999e-01,2.687712915001969766e-02
5.198674797202146875e+14,2.970671312686974375e+14,1.193004035000011775e+01,6.313687349804325555e-01,6.000069999999976922e+00,3.078949119456743724e-02,6.778744472096981388e-01,3.151479529146493375e-02,6.621582261749999754e-01,4.442525119263175670e-02
5.198674797202146875e+14,3.342005226772836250e+14,1.167004165000008875e+01,5.681163218755768129e-01,6.380068099999975040e+00,4.957579784249856181e-02,6.095614059886037550e-01,5.110172090007976398e-02,6.176921197180753609e-01,7.734913425657248542e-02
5.198674797202146875e+14,3.713339140858698750e+14,1.134004330000005112e+01,5.072177202016288078e-01,6.730066349999972886e+00,7.186842626815782842e-02,5.442220505185044743e-01,7.458430920417663534e-02,5.790861464697866223e-01,1.205293191194765495e-01
5.198674797202146875e+14,4.084673054944560625e+14,1.075004624999998626e+01,4.280969955366341617e-01,7.200063999999970932e+00,1.101789919889022695e-01,4.598193749330351521e-01,1.154433062251032233e-01,5.382759875255364035e-01,2.006792896641388935e-01
5.198674797202146875e+14,4.456006969030422500e+14,1.011004944999995736e+01,3.678627691255230148e-01,7.630061849999969503e+00,1.524826971995088543e-01,3.957919653094232881e-01,1.611917087090366796e-01,5.203454663250318690e-01,2.894011372830549988e-01
5.198674797202146875e+14,4.827340883116285000e+14,9.340053299999961922e+00,3.139772186262793641e-01,8.160059199999967205e+00,2.121404895352715370e-01,3.384532670645536978e-01,2.266362772448196894e-01,5.261177081615509010e-01,4.010625918088860931e-01
5.198674797202146875e+14,5.198674797202146875e+14,8.710056449999964201e+00,2.783499749103806042e-01,8.710056449999964201e+00,2.783499749103806042e-01,3.002497135902622016e-01,3.002497135902622016e-01,5.566999498207612085e-01,5.000000000000000000e-01
5.198674797202146875e+14,5.570008711288009375e+14,8.190059049999966589e+00,2.486354875728202518e-01,9.350053249999961125e+00,3.690417773939241308e-01,2.680798866731277097e-01,4.020985772058541796e-01,6.176772649667443549e-01,5.999873151376937663e-01
5.198674797202146875e+14,5.941342625373871250e+14,7.830060849999967765e+00,2.243195496558595681e-01,9.930050349999959280e+00,4.781289854243559456e-01,2.416148808094897571e-01,5.257051734902277174e-01,7.024485350802155414e-01,6.851185115577413942e-01
5.198674797202146875e+14,6.312676539459733750e+14,7.510062449999969303e+00,2.021984827390389539e-01,1.046004769999995609e+01,6.129020660551729449e-01,2.174883885599813160e-01,6.802519169271329380e-01,8.151005487942118988e-01,7.577379702897799607e-01
5.198674797202146875e+14,6.684010453545595000e+14,7.220063899999971113e+00,1.821646668916352407e-01,1.090004550000000272e+01,7.655114904845846668e-01,1.956114193777441501e-01,8.579802719438668346e-01,9.476761573762199076e-01,8.143384947043651456e-01
5.198674797202146875e+14,7.055344367631457500e+14,6.950065249999972217e+00,1.645178711706156427e-01,1.125004375000004231e+01,9.255657244581081411e-01,1.763351029619401322e-01,1.047832190961207832e+00,1.090083595628723812e+00,8.559550611772753781e-01
5.198674797202146875e+14,7.426678281717320000e+14,6.700066499999973502e+00,1.481080907004816427e-01,1.153004235000007327e+01,1.091844556020905577e+00,1.584190780733839843e-01,1.249079794247003106e+00,1.239952646721387275e+00,8.874463907653324934e-01
5.198674797202146875e+14,7.798012195803181250e+14,6.460067699999974877e+00,1.340418707100383411e-01,1.173004135000009640e+01,1.245942535597272860e+00,1.430803288785546246e-01,1.439524098230019922e+00,1.379984406307311229e+00,9.095918560395012120e-01
5.198674797202146875e+14,8.169346109889043750e+14,6.230068849999975455e+00,1.206132588918275711e-01,1.188004060000011286e+01,1.399418125600610185e+00,1.284650081645909436e-01,1.633231701168259775e+00,1.520031384492437798e+00,9.270788169813631852e-01
5.198674797202146875e+14,8.540680023974906250e+14,6.020069899999976215e+00,1.093053326194725894e-01,1.198004010000012265e+01,1.532023341577728681e+00,1.161836815284752467e-01,1.804088405087070468e+00,1.641328674197201298e+00,9.394962399660522490e-01
5.198674797202146875e+14,8.912013938060767500e+14,5.800070999999977772e+00,9.826525928223643624e-02,1.206003970000013226e+01,1.662789269818738092e+00,1.042225290625265199e-01,1.975997482319555631e+00,1.761054529100974486e+00,9.498983143646994032e-01
5.198674797202146875e+14,9.283347852146630000e+14,5.610071949999978713e+00,8.895596142200379308e-02,1.210003950000013617e+01,1.772969906656194805e+00,9.416074546532814116e-02,2.123678888624222161e+00,1.861925868078198487e+00,9.575439341880179756e-01
5.198674797202146875e+14,9.654681766232492500e+14,5.420072899999979654e+00,8.026445588360936467e-02,1.211003945000013715e+01,1.874837660234710546e+00,8.479033953685534419e-02,2.262701183921307813e+00,1.955102116118319966e+00,9.638804491136359065e-01
5.198674797202146875e+14,1.002601568031835500e+15,5.240073799999979798e+00,7.273596714416263875e-02,1.211003945000013715e+01,1.961253140989007271e+00,7.669435143327175963e-02,2.382623221928162227e+00,2.033989108133170021e+00,9.688147833106219853e-01
5.198674797202146875e+14,1.039734959440421625e+15,5.060074699999980830e+00,6.588354318966031797e-02,1.209003955000013519e+01,2.037986957094155116e+00,6.934376703545454268e-02,2.490749277125900996e+00,2.103870500283815392e+00,9.729135754680469095e-01
5.198674797202146875e+14,1.076868350849007875e+15,4.900075499999981155e+00,5.981407946299883288e-02,1.206003970000013226e+01,2.103706709806775876e+00,6.284905354673286926e-02,2.584635886187556242e+00,2.163520789269774536e+00,9.762608456790540234e-01
5.198674797202146875e+14,1.114001742257594125e+15,4.750076249999981570e+00,5.438613446840450533e-02,1.202003990000012834e+01,2.160370904543764681e+00,5.705423653314087989e-02,2.666589625617214132e+00,2.214757039012169137e+00,9.790522405201332878e-01
5.198674797202146875e+14,1.151135133666180250e+15,4.600076999999982874e+00,4.948276205459174043e-02,1.197004015000012167e+01,2.209323603925527291e+00,5.183125400493119456e-02,2.738155302742455000e+00,2.258806365980118969e+00,9.814224000902150857e-01
5.198674797202146875e+14,1.188268525074766500e+15,4.460077699999983381e+00,4.515213226454202478e-02,1.192004040000011678e+01,2.250530760982573319e+00,4.722799534301575647e-02,2.798957314968654853e+00,2.295682893247115164e+00,9.834065634546317325e-01
5.198674797202146875e+14,1.225401916483352750e+15,4.320078399999983887e+00,4.117873784645011137e-02,1.186004070000011090e+01,2.286277701377454452e+00,4.301304265658275477e-02,2.852097795312121598e+00,2.327456439223904550e+00,9.851428684206224862e-01
5.198674797202146875e+14,1.262535307891939000e+15,4.190079049999984484e+00,3.770617286645396721e-02,1.180004100000010325e+01,2.315600155367169677e+00,3.933629207287495100e-02,2.895948715464800038e+00,2.353306328233623734e+00,9.865988168195384267e-01
5.198674797202146875e+14,1.299668699300525250e+15,4.070079649999985172e+00,3.449565141075037339e-02,1.174004130000009738e+01,2.340826943206870681e+00,3.594321909450889224e-02,2.933809724690044529e+00,2.375322594617621075e+00,9.878968992455298137e-01
5.198674797202146875e+14,1.336802090709111250e+15,3.960080199999985506e+00,3.169673714499271489e-02,1.167004165000008875e+01,2.361054994863847956e+00,3.299025857016654739e-02,2.964207224543763619e+00,2.392751732008840726e+00,9.889929646758239823e-01
5.198674797202146875e+14,1.373935482117697500e+15,3.850080749999986285e+00,2.910951900274228593e-02,1.161004195000008288e+01,2.378028375340024869e+00,3.026517890530298210e-02,2.989670494701946790e+00,2.407137894342767037e+00,9.899782041154697731e-01
5.198674797202146875e+14,1.411068873526283750e+15,3.740081299999986619e+00,2.683492193410787208e-02,1.154004230000007425e+01,2.391352149532023574e+00,2.787312229445522080e-02,3.009538977275841187e+00,2.418187071466131322e+00,9.908233978858521640e-01
5.198674797202146875e+14,1.448202264934870000e+15,3.640081799999987044e+00,2.476270641356641961e-02,1.148004260000006838e+01,2.401934538159447019e+00,2.569713728706317021e-02,3.025143229940650880e+00,2.426697244573013279e+00,9.915770298691786167e-01
5.198674797202146875e+14,1.485335656343456250e+15,3.550082249999987560e+00,2.292248143355855861e-02,1.142004290000006073e+01,2.409913458139672837e+00,2.376750146633741304e-02,3.036660606819567398e+00,2.432835939573231521e+00,9.922339291676258721e-01
5.198674797202146875e+14,1.522469047752042500e+15,3.460082699999988076e+00,2.126423081051727684e-02,1.136004320000005485e+01,2.415754315687205445e+00,2.203104689898344876e-02,3.044782918565618779e+00,2.437018546497722760e+00,9.928163080163729948e-01
5.198674797202146875e+14,1.559602439160628500e+15,3.380083099999988239e+00,1.976860768644898500e-02,1.130004350000004720e+01,2.419758068061473644e+00,2.046691417442892541e-02,3.049961448622146243e+00,2.439526675747922813e+00,9.933341828057543621e-01
