rhoc,rhocdm,R,M,Rdm,Mdm,Mb,Md,Mg,fdm 
1.166538418176241562e+14,5.832692090881865625e+13,2.000000000000101963e+01,5.294633178190850248e-02,2.000000000000101963e+01,1.178241493160548520e-02,5.346890769452217890e-02,1.185532652918924734e-02,6.472874671351398768e-02,1.814843552331455445e-01
1.166538418176241562e+14,1.166538418176241562e+14,2.000000000000101963e+01,2.960031415899383803e-02,2.000000000000101963e+01,2.960031415899383803e-02,2.991022240200594262e-02,2.991022240200594262e-02,5.920062831798767605e-02,5.000000000000000000e-01
1.166538418176241562e+14,1.749807627264296562e+14,2.000000000000101963e+01,1.411931041977794801e-02,2.000000000000101963e+01,5.581217458816289945e-02,1.429663285230848777e-02,5.677245446460763012e-02,6.993148500794084399e-02,7.988347199598051507e-01
1.166538418176241562e+14,2.333076836352351562e+14,9.950050249999957686e+00,8.391183153352591018e-03,2.000000000000101963e+01,1.012038890216075127e-01,8.508647772461790104e-03,1.041539296943987530e-01,1.095950721749601037e-01,9.244767165480074489e-01
1.166538418176241562e+14,2.916346045440406250e+14,7.450062749999969647e+00,6.029282164827133236e-03,1.811000945000080975e+01,1.619787825559100003e-01,6.115585782625101649e-03,1.685711842184894338e-01,1.680080647207371214e-01,9.649911336583412158e-01
1.166538418176241562e+14,3.499615254528461250e+14,6.550067249999973917e+00,4.716384197088834516e-03,1.461002695000041740e+01,2.351333182663746524e-01,4.783992299737220219e-03,2.472340097455632824e-01,2.398497024634634878e-01,9.810172596365663855e-01
1.166538418176241562e+14,4.082884463616516250e+14,5.840070799999977247e+00,3.670084254309779939e-03,1.308003460000024631e+01,3.398206363300346755e-01,3.722757803256790225e-03,3.616759418118966618e-01,3.434907205843444333e-01,9.898117924142102453e-01
1.166538418176241562e+14,4.666153672704571250e+14,5.350073249999979907e+00,2.949003352533766456e-03,1.250003750000018243e+01,4.491042343196613440e-01,2.991121028118959215e-03,4.832908206221925851e-01,4.520532376721951295e-01,9.938489983445244480e-01
1.166538418176241562e+14,5.249422881792626250e+14,4.970075149999980901e+00,2.430947179708735015e-03,1.224003880000015343e+01,5.630095653865867522e-01,2.465315910891220999e-03,6.123241457668480159e-01,5.654405125662954612e-01,9.959899834584615697e-01
1.166538418176241562e+14,5.832692090880681250e+14,4.620076899999982167e+00,1.998354704049142699e-03,1.209003955000013519e+01,6.927139766928239739e-01,2.026296847479281977e-03,7.621239196282076911e-01,6.947123313968731617e-01,9.973483003684476822e-01
