rhoc,rhocdm,R,M,Rdm,Mdm,Mb,Md,Mg,fdm 
1.163387329386280750e+15,2.755391043086136000e+15,4.590077049999982783e+00,1.288367062435260002e-01,9.350053249999961125e+00,1.702428945557406426e+00,1.417825840515440083e-01,2.051119731825758130e+00,1.831265651800932481e+00,9.353447789146860369e-01
1.163387329386280750e+15,2.816621955151515000e+15,4.510077449999982946e+00,1.224431828939984979e-01,9.330053349999960943e+00,1.710764113836651168e+00,1.345573574356986324e-01,2.058377935364533506e+00,1.833207296730649638e+00,9.386405253828178363e-01
1.163387329386280750e+15,2.877852867216894000e+15,4.440077799999983199e+00,1.164573991737634651e-01,9.300053499999961559e+00,1.717942400493378541e+00,1.278068193196836844e-01,2.064126914482357744e+00,1.834399799667141950e+00,9.416922065896603522e-01
1.224618241451659750e+15,1.440786571999999869e+05,1.122004390000003937e+01,1.869977148122330846e+00,1.000000000000000048e-04,3.035065273339108856e-25,2.208197430726699384e+00,3.035065273339108856e-25,1.869977148122330846e+00,1.374453765368386567e-25
1.224618241451659750e+15,6.123091220945771094e+13,1.122004390000003937e+01,1.869376800507072778e+00,2.140089299999993866e+00,9.809995607853434589e-05,2.207408478875833246e+00,9.843774007655394724e-05,1.869474900463151235e+00,4.459226801765052244e-05
1.224618241451659750e+15,1.224618242748367656e+14,1.122004390000003937e+01,1.867903803027794130e+00,2.370088149999992844e+00,3.756828189692202518e-04,2.205506895577638904e+00,3.773298122560480444e-04,1.868279485846763288e+00,1.710560363562843534e-04
1.224618241451659750e+15,1.836927363402158125e+14,1.121004395000003662e+01,1.863659896803270044e+00,2.680086599999991659e+00,1.314450584595985112e-03,2.200143262825045465e+00,1.322709226853732017e-03,1.864974347387865938e+00,6.008311023862373135e-04
1.224618241451659750e+15,2.449236484055948750e+14,1.121004395000003662e+01,1.854179722762553384e+00,3.050084749999989686e+00,3.719627134145240144e-03,2.188369359940832926e+00,3.756033986551047220e-03,1.857899349896698693e+00,1.713421137748778441e-03
1.224618241451659750e+15,3.061545604709739375e+14,1.120004400000003564e+01,1.836845859399872660e+00,3.470082649999987723e+00,8.564515514834950688e-03,2.167155781261356662e+00,8.691265270458067502e-03,1.845410374914707718e+00,3.994428415504428127e-03
1.224618241451659750e+15,3.673854725363530000e+14,1.118004410000003368e+01,1.819340536463427194e+00,3.760081199999986357e+00,1.377616120656576307e-02,2.145933091168430007e+00,1.403751818515924440e-02,1.833116697669992856e+00,6.498939441291855940e-03
1.224618241451659750e+15,4.286163846017320625e+14,1.117004415000003270e+01,1.809171686019440894e+00,3.890080549999985760e+00,1.679471490227780334e-02,2.133598227674398551e+00,1.714342469753864576e-02,1.825966400921718691e+00,7.970936294757710941e-03
1.224618241451659750e+15,4.898472966671111250e+14,1.114004430000002976e+01,1.777031030184438976e+00,4.200078999999984575e+00,2.664303313527123171e-02,2.094818879416510793e+00,2.731427551596494335e-02,1.803674063319710141e+00,1.287114121584611789e-02
1.224618241451659750e+15,5.510782087324901875e+14,1.109004455000002487e+01,1.731665787099716303e+00,4.540077299999983218e+00,4.122381443208952140e-02,2.040519217760270010e+00,4.250517186123909524e-02,1.772889601531805859e+00,2.040550848709092244e-02
1.224618241451659750e+15,6.123091207978691250e+14,1.101004495000001526e+01,1.672273524099507913e+00,4.880075599999980973e+00,6.120735146825551087e-02,1.969923290820773332e+00,6.356607868279373630e-02,1.733480875567763313e+00,3.125960707545376999e-02
1.224618241451659750e+15,6.735400328632482500e+14,1.090004550000000272e+01,1.597239042113842489e+00,5.220073899999979616e+00,8.761170284648346629e-02,1.881267697298120156e+00,9.177869983255393382e-02,1.684850744960326052e+00,4.651624004687582997e-02
1.224618241451659750e+15,7.347709449286272500e+14,1.074004629999998528e+01,1.503634098405874475e+00,5.570072149999978350e+00,1.222440410348157036e-01,1.771276775974729878e+00,1.293847701624633584e-01,1.625878139440690262e+00,6.807354545864217898e-02
1.224618241451659750e+15,7.960018569940063750e+14,1.052004739999996019e+01,1.388858125593789294e+00,5.930070349999977175e+00,1.674897073754598731e-01,1.637063319521332438e+00,1.794659272055267041e-01,1.556347832969249279e+00,9.879605711215501407e-02
1.224618241451659750e+15,8.572327690593853750e+14,1.020004899999995729e+01,1.253453768307318139e+00,6.300068499999975202e+00,2.257924154075282852e-01,1.479344221980830154e+00,2.454893434341218206e-01,1.479246183714846508e+00,1.423263950542748013e-01
1.224618241451659750e+15,9.184636811247645000e+14,9.790051049999959787e+00,1.107075959309164581e+00,6.670066649999973230e+00,2.973421305219468014e-01,1.309135276401841574e+00,3.286811679104734152e-01,1.404418089831111383e+00,2.006825423275560016e-01
1.224618241451659750e+15,9.796945931901435000e+14,9.330053349999960943e+00,9.696461167062698783e-01,7.010064949999971873e+00,3.772176244499889086e-01,1.148956039718912470e+00,4.241936366310186668e-01,1.346863741156258731e+00,2.696460756456724450e-01
1.224618241451659750e+15,1.040925505255522500e+15,8.880055599999963079e+00,8.582396067507028770e-01,7.290063549999970860e+00,4.568406911769408718e-01,1.018078030603122519e+00,5.219078094146646363e-01,1.315080297927643693e+00,3.389042910996094005e-01
1.224618241451659750e+15,1.102156417320901625e+15,8.490057549999965758e+00,7.744727825804597066e-01,7.540062299999969575e+00,5.307854690541724541e-01,9.184013936280359669e-01,6.145439503905183454e-01,1.305258251634632050e+00,4.008909729159137458e-01
1.224618241451659750e+15,1.163387329386280750e+15,8.180059099999967387e+00,7.112401827609093896e-01,7.740061299999968725e+00,5.983316819380201101e-01,8.420283532316588104e-01,7.003571882705460494e-01,1.309571864698929389e+00,4.540740103077171574e-01
1.224618241451659750e+15,1.224618241451659750e+15,7.930060349999967784e+00,6.611383812558716544e-01,7.930060349999967784e+00,6.611383812558716544e-01,7.807176115445872977e-01,7.807176115445872977e-01,1.322276762511743309e+00,5.000000000000000000e-01
1.224618241451659750e+15,1.285849153517039000e+15,7.720061399999968543e+00,6.187557845530105016e-01,8.110059449999967640e+00,7.215322142698263885e-01,7.284377541293287628e-01,8.580538463948300665e-01,1.340287998822836890e+00,5.408499144346801124e-01
1.224618241451659750e+15,1.347080065582418000e+15,7.540062299999969575e+00,5.805073667669068405e-01,8.280058599999966518e+00,7.818543581181014446e-01,6.811448935014642325e-01,9.350353834307113532e-01,1.362361724885008396e+00,5.785464633967630776e-01
1.224618241451659750e+15,1.408310977647797000e+15,7.370063149999970697e+00,5.437606665575293041e-01,8.450057749999965395e+00,8.449054951699014326e-01,6.357714168019623635e-01,1.015094320675607564e+00,1.388666161727430737e+00,6.148860550141495018e-01
1.224618241451659750e+15,1.469541889713176000e+15,7.200063999999970932e+00,5.087420234723134538e-01,8.610056949999965070e+00,9.095209675319662068e-01,5.926821761554080803e-01,1.096712670602312922e+00,1.418262991004279661e+00,6.491748644238609645e-01
1.224618241451659750e+15,1.530772801778555000e+15,7.040064799999972145e+00,4.762437869985845507e-01,8.750056249999964564e+00,9.731775367399646548e-01,5.528793339259706618e-01,1.176743932227383382e+00,1.449421323738549150e+00,6.803469606675892623e-01
1.224618241451659750e+15,1.592003713843934250e+15,6.880065599999972470e+00,4.460475455114079613e-01,8.880055599999963079e+00,1.035168420009552337e+00,5.160812833337915517e-01,1.254356410073188544e+00,1.481215965520960243e+00,7.085007367072831963e-01
1.224618241451659750e+15,1.653234625909313250e+15,6.730066349999972886e+00,4.178975663777957927e-01,8.990055049999963188e+00,1.095079871091495294e+00,4.819543649776840688e-01,1.329080857787312997e+00,1.512977437469291031e+00,7.338790770497215510e-01
1.224618241451659750e+15,1.714465537974692250e+15,6.590067049999974280e+00,3.916978451759347557e-01,9.080054599999963116e+00,1.152322470091075024e+00,4.503515358392748413e-01,1.400223185042565044e+00,1.544020315267009780e+00,7.566423388596422717e-01
1.224618241451659750e+15,1.775696450040071250e+15,6.450067749999974787e+00,3.673963226790881165e-01,9.160054199999962066e+00,1.206385791718360245e+00,4.211779059303495387e-01,1.467176652975649809e+00,1.573782114397448417e+00,7.769603679860019874e-01
1.224618241451659750e+15,1.836927362105450500e+15,6.310068449999975293e+00,3.448706541193490294e-01,9.220053899999962610e+00,1.257040449678359595e+00,3.942559108361842202e-01,1.529676544625212742e+00,1.601911103797708513e+00,7.950780913763243474e-01
1.224618241451659750e+15,1.898158274170829500e+15,6.180069099999975890e+00,3.239430609029618213e-01,9.280053599999961378e+00,1.304304438768769892e+00,3.693475554794377058e-01,1.587754691769837745e+00,1.628247499671731768e+00,8.112783550279200062e-01
1.224618241451659750e+15,1.959389186236208500e+15,6.050069749999976487e+00,3.045139047995518711e-01,9.320053399999961741e+00,1.348125672829435295e+00,3.463097289414433511e-01,1.641352453773828879e+00,1.652639577628987055e+00,8.257703286036450763e-01
1.224618241451659750e+15,2.020620098301587500e+15,5.930070349999977175e+00,2.865204191253022947e-01,9.350053249999961125e+00,1.388447059611744860e+00,3.250497233942671316e-01,1.690402932772619993e+00,1.674967478737047211e+00,8.387212309851688197e-01
1.224618241451659750e+15,2.081851010366966500e+15,5.810070949999977863e+00,2.698508584608252936e-01,9.370053149999961306e+00,1.425378545082893078e+00,3.054191644448304155e-01,1.735043563791613286e+00,1.695229403543718316e+00,8.503186751620785966e-01
1.224618241451659750e+15,2.143081922432345750e+15,5.690071549999978551e+00,2.543616629562998610e-01,9.390053049999961488e+00,1.459155968530878589e+00,2.872356010804537618e-01,1.775572846563940432e+00,1.713517631487178505e+00,8.607550781516045690e-01
1.224618241451659750e+15,2.204312834497724750e+15,5.580072099999978441e+00,2.399630715286384108e-01,9.400052999999960690e+00,1.489941841061456440e+00,2.703831617215892713e-01,1.812186301599455485e+00,1.729904912590094934e+00,8.701684786588519405e-01
1.224618241451659750e+15,2.265543746563103500e+15,5.480072599999979310e+00,2.265945693124647997e-01,9.400052999999960690e+00,1.517847781569045429e+00,2.547817305110387509e-01,1.845035347449312413e+00,1.744442350881510340e+00,8.786647974315362486e-01
1.224618241451659750e+15,2.326774658628482500e+15,5.370073149999980089e+00,2.141687746529943592e-01,9.400052999999960690e+00,1.543089037832500177e+00,2.403214314908922178e-01,1.874391308691552238e+00,1.757257812485494508e+00,8.863574106664913188e-01
1.224618241451659750e+15,2.388005570693861500e+15,5.270073649999980070e+00,2.025886339787051071e-01,9.390053049999961488e+00,1.565883111385752979e+00,2.268825527080660653e-01,1.900532259387701428e+00,1.768471745364458059e+00,8.933529317281764248e-01
1.224618241451659750e+15,2.449236482759240500e+15,5.180074099999980142e+00,1.917817862290518982e-01,9.380053099999960509e+00,1.586428923611009623e+00,2.143749192927005831e-01,1.923715361820907521e+00,1.778210709840061465e+00,8.997353286779616877e-01
1.224618241451659750e+15,2.510467394824619500e+15,5.080074599999980123e+00,1.817060433272028319e-01,9.370053149999961306e+00,1.604865661640973995e+00,2.027440480518240828e-01,1.944122871147776266e+00,1.786571704968176855e+00,9.055628244868519916e-01
1.224618241451659750e+15,2.571698306889999000e+15,4.990075049999981083e+00,1.723035781120902110e-01,9.350053249999961125e+00,1.621357810328470928e+00,1.919182342247364725e-01,1.961978274878408257e+00,1.793661388440561222e+00,9.108971886933190376e-01
1.224618241451659750e+15,2.632929218955378000e+15,4.910075449999981245e+00,1.635129898021239481e-01,9.330053349999960943e+00,1.636092398917464497e+00,1.818218138071220902e-01,1.977522248632984647e+00,1.799605388719588417e+00,9.157976642213935259e-01
1.224618241451659750e+15,2.694160131020757000e+15,4.820075899999981317e+00,1.552756434702671773e-01,9.320053399999961741e+00,1.649223306064194317e+00,1.723834441123069661e-01,1.990955788541572069e+00,1.804498949534461438e+00,9.203160366574431039e-01
1.224618241451659750e+15,2.755391043086136000e+15,4.740076299999982368e+00,1.475688346542983198e-01,9.290053549999960580e+00,1.660853383509704573e+00,1.635733270803168826e-01,2.002423885153925553e+00,1.808422218164002837e+00,9.244812845758052511e-01
1.224618241451659750e+15,2.816621955151515000e+15,4.660076699999982530e+00,1.403516296544104480e-01,9.270053649999962175e+00,1.671123976691196056e+00,1.553412197799709793e-01,2.012121786138708401e+00,1.811475606345606559e+00,9.283303939417735240e-01
1.224618241451659750e+15,2.877852867216894000e+15,4.590077049999982783e+00,1.335862242438955738e-01,9.250053749999961994e+00,1.680152656219615404e+00,1.476409230386853122e-01,2.020202134184681864e+00,1.813738880463511061e+00,9.318950130883607574e-01
1.285849153517039000e+15,1.440786571999999869e+05,1.115004425000003074e+01,1.909433564182903220e+00,1.000000000000000048e-04,3.035065273339108856e-25,2.264982340529611893e+00,3.035065273339108856e-25,1.909433564182903220e+00,1.339995115648200487e-25
1.285849153517039000e+15,6.123091220945771094e+13,1.115004425000003074e+01,1.908948393517687636e+00,2.050089749999994382e+00,8.658328251438138993e-05,2.264339747669428693e+00,8.687473690760917459e-05,1.909034976800201955e+00,3.836500421254103796e-05
1.285849153517039000e+15,1.224618242748367656e+14,1.115004425000003074e+01,1.907712250090294770e+00,2.270088649999993269e+00,3.323423572440414343e-04,2.262740601064690438e+00,3.337614506836423882e-04,1.908044592447538879e+00,1.474814333156385581e-04
1.285849153517039000e+15,1.836927363402158125e+14,1.115004425000003074e+01,1.904161215985836320e+00,2.570087149999991993e+00,1.165964933037495158e-03,2.258253102683152935e+00,1.173069049302621339e-03,1.905327180918873875e+00,5.191889268075307491e-04
1.285849153517039000e+15,2.449236484055948750e+14,1.115004425000003074e+01,1.896055847966392038e+00,2.930085349999990374e+00,3.308435542714562288e-03,2.248168277914673663e+00,3.339767727507084519e-03,1.899364283509106688e+00,1.483347010005690598e-03
1.285849153517039000e+15,3.061545604709739375e+14,1.114004430000002976e+01,1.881062882993674634e+00,3.330083349999988673e+00,7.639250811179816233e-03,2.229784443859764043e+00,7.748531141307855516e-03,1.888702133804854411e+00,3.462979642257180309e-03
1.285849153517039000e+15,3.673854725363530000e+14,1.113004435000002879e+01,1.865751266783335582e+00,3.620081899999987307e+00,1.231318725865284021e-02,2.211174539584780607e+00,1.253889341683339827e-02,1.878064454041988407e+00,5.638718204759028338e-03
1.285849153517039000e+15,4.286163846017320625e+14,1.112004440000002781e+01,1.856848849772943177e+00,3.740081299999986619e+00,1.503203304141489428e-02,2.200351158138103891e+00,1.533347799301908870e-02,1.871880882814358049e+00,6.920424388460516898e-03
1.285849153517039000e+15,4.898472966671111250e+14,1.109004455000002487e+01,1.828437894747210191e+00,4.050079749999984990e+00,2.393054756653317794e-02,2.165974213358321521e+00,2.451200360546505752e-02,1.852368442313743424e+00,1.119021129447731952e-02
1.285849153517039000e+15,5.510782087324901875e+14,1.105004475000001918e+01,1.787975986431342701e+00,4.380078099999983543e+00,3.715617077461243895e-02,2.117374347886495034e+00,3.826903400893948148e-02,1.825132157205955119e+00,1.775295224170610545e-02
1.285849153517039000e+15,6.123091207978691250e+14,1.098004510000001233e+01,1.734433505528825137e+00,4.720076399999982186e+00,5.536464460277845667e-02,2.053465947514061529e+00,5.742022265220548399e-02,1.789798150131603593e+00,2.720195122965000586e-02
1.285849153517039000e+15,6.735400328632482500e+14,1.089004555000000174e+01,1.666030988136083968e+00,5.060074699999980830e+00,7.954300422369962875e-02,1.972268890664412799e+00,8.318857080833601259e-02,1.745573992359783499e+00,4.047204691296838602e-02
1.285849153517039000e+15,7.347709449286272500e+14,1.076004619999998724e+01,1.579534075172276841e+00,5.400072999999979473e+00,1.114297755837342502e-01,1.870093836287078704e+00,1.177047149871782855e-01,1.690963850756011189e+00,5.921360336625908910e-02
1.285849153517039000e+15,7.960018569940063750e+14,1.056004719999996411e+01,1.471731539046366333e+00,5.760071199999977409e+00,1.533367830353818129e-01,1.743331974084614044e+00,1.639140098417435631e-01,1.625068322081748118e+00,8.594277362393575037e-02
1.285849153517039000e+15,8.572327690593853750e+14,1.029004854999995722e+01,1.341741457310764218e+00,6.130069349999976325e+00,2.076777441787912293e-01,1.591063621599830835e+00,2.251724760587343610e-01,1.549419201489555364e+00,1.239775359321509396e-01
1.285849153517039000e+15,9.184636811247645000e+14,9.920050399999958302e+00,1.197105168668622710e+00,6.490067549999974261e+00,2.747882802593819007e-01,1.422014280748436610e+00,3.027962735913795611e-01,1.471893448928004666e+00,1.755533515431652869e-01
1.285849153517039000e+15,9.796945931901435000e+14,9.500052499999959821e+00,1.056508662877291949e+00,6.830065849999972905e+00,3.501259073092157781e-01,1.257525552421775883e+00,3.923747088736428412e-01,1.406634570186507727e+00,2.378172293672891069e-01
1.285849153517039000e+15,1.040925505255522500e+15,9.070054649999962137e+00,9.384448455897093089e-01,7.120064399999971094e+00,4.255198977364855195e-01,1.118623652530975177e+00,4.843841491556334367e-01,1.363964743326194773e+00,3.021720472264623480e-01
1.285849153517039000e+15,1.102156417320901625e+15,8.690056549999964020e+00,8.471311476116694106e-01,7.350063249999970516e+00,4.956469970590481333e-01,1.010111130355346942e+00,5.718113108751805562e-01,1.342778144670717655e+00,3.614660845384977117e-01
1.285849153517039000e+15,1.163387329386280750e+15,8.380058099999965648e+00,7.770944597489618522e-01,7.550062249999969666e+00,5.596177334452043794e-01,9.258138723039203155e-01,6.528138840319954728e-01,1.336712193194166343e+00,4.135325008773527711e-01
1.285849153517039000e+15,1.224618241451659750e+15,8.110059449999967640e+00,7.215300088790148614e-01,7.720061399999968543e+00,6.187538847913666151e-01,8.580517149424548018e-01,7.284357325782307990e-01,1.340283893670381588e+00,4.591500132677431845e-01
1.285849153517039000e+15,1.285849153517039000e+15,7.890060549999968309e+00,6.750946501554528911e-01,7.890060549999968309e+00,6.750946501554528911e-01,8.008021153831910155e-01,8.008021153831910155e-01,1.350189300310905782e+00,5.000000000000000000e-01
1.285849153517039000e+15,1.347080065582418000e+15,7.690061549999969159e+00,6.338123153260193376e-01,8.050059749999967096e+00,7.310045900489201554e-01,7.495745704161353995e-01,8.725641365276561867e-01,1.364816905374939493e+00,5.379096946472723406e-01
1.285849153517039000e+15,1.408310977647797000e+15,7.510062449999969303e+00,5.945298966463486989e-01,8.210058949999966771e+00,7.895104982385147130e-01,7.007453005171435656e-01,9.473377461928474963e-01,1.384040394884863412e+00,5.748118992449947617e-01
1.285849153517039000e+15,1.469541889713176000e+15,7.340063299999970425e+00,5.572537804394552818e-01,8.370058149999966446e+00,8.498716595324682377e-01,6.544824713803726324e-01,1.024049183072094138e+00,1.407125439971923520e+00,6.100863098742910218e-01
1.285849153517039000e+15,1.530772801778555000e+15,7.180064099999971639e+00,5.226862338615331227e-01,8.520057399999965142e+00,9.099480497719943939e-01,6.117309039206337840e-01,1.099959070119992610e+00,1.432634283633527517e+00,6.426158281008225170e-01
1.285849153517039000e+15,1.592003713843934250e+15,7.020064899999971963e+00,4.905394133460544981e-01,8.650056749999963657e+00,9.691500784966134985e-01,5.721475122322298157e-01,1.174366536291997720e+00,1.459689491842667941e+00,6.724060062868180143e-01
1.285849153517039000e+15,1.653234625909313250e+15,6.880065599999972470e+00,4.605083187418552160e-01,8.770056149999962969e+00,1.027077119077241418e+00,5.353496767893564101e-01,1.246817570817811527e+00,1.487585437819096690e+00,6.996074989549128098e-01
1.285849153517039000e+15,1.714465537974692250e+15,6.730066349999972886e+00,4.324802800494108590e-01,8.870055649999963876e+00,1.083134832890157107e+00,5.011754561804049324e-01,1.316614485073444918e+00,1.515615112939567855e+00,7.242940755658978658e-01
1.285849153517039000e+15,1.775696450040071250e+15,6.590067049999974280e+00,4.064015624976063390e-01,8.960055199999963804e+00,1.136743679758140058e+00,4.695326462794691680e-01,1.383075457879470171e+00,1.543145242255746341e+00,7.465558715707815152e-01
1.285849153517039000e+15,1.836927362105450500e+15,6.460067699999974877e+00,3.821455025118843940e-01,9.040054799999962754e+00,1.187586352027392156e+00,4.402371771304981474e-01,1.445840300823619362e+00,1.569731854539276661e+00,7.665858469356009453e-01
1.285849153517039000e+15,1.898158274170829500e+15,6.330068349999975474e+00,3.595362923762499552e-01,9.100054499999961521e+00,1.235584138909507468e+00,4.130494935713604487e-01,1.504837400130703662e+00,1.595120431285757423e+00,7.846330276682489391e-01
1.285849153517039000e+15,1.959389186236208500e+15,6.200068999999976072e+00,3.384818273110931641e-01,9.150054249999962863e+00,1.280577228147000035e+00,3.878335428731793932e-01,1.559880998233212690e+00,1.619059055458093255e+00,8.008776262188441741e-01
1.285849153517039000e+15,2.020620098301587500e+15,6.070069649999976669e+00,3.189244859622806794e-01,9.200053999999962429e+00,1.322417753205447744e+00,3.644990020458663271e-01,1.610803661106320339e+00,1.641342239167728367e+00,8.154718216882272941e-01
1.285849153517039000e+15,2.081851010366966500e+15,5.960070199999976559e+00,3.007569888853112161e-01,9.230053849999961813e+00,1.361123866748536804e+00,3.428986974511476493e-01,1.657635988946946082e+00,1.661880855633848020e+00,8.285964748411699388e-01
1.285849153517039000e+15,2.143081922432345750e+15,5.840070799999977247e+00,2.838374459966332419e-01,9.250053749999961994e+00,1.396868751428250510e+00,3.228486579066285334e-01,1.700596323408833488e+00,1.680706197424883808e+00,8.404460408423155560e-01
1.285849153517039000e+15,2.204312834497724750e+15,5.730071349999978025e+00,2.680756464329681621e-01,9.270053649999962175e+00,1.429748495594159508e+00,3.042291567693866106e-01,1.739809618867485641e+00,1.697824142027127614e+00,8.511627272459172389e-01
1.285849153517039000e+15,2.265543746563103500e+15,5.620071899999978804e+00,2.534151507869630282e-01,9.280053599999961378e+00,1.459832407062836124e+00,2.869629590360652238e-01,1.775372027753124193e+00,1.713247557849799207e+00,8.608553116374015879e-01
1.285849153517039000e+15,2.326774658628482500e+15,5.520072399999978785e+00,2.397647569666432887e-01,9.290053549999960580e+00,1.487270406265396083e+00,2.709328337172261514e-01,1.807478572877302847e+00,1.727035163232039316e+00,8.696442711690324234e-01
1.285849153517039000e+15,2.388005570693861500e+15,5.410072949999979564e+00,2.270234928952292730e-01,9.290053549999960580e+00,1.512270753736576268e+00,2.560126716066922214e-01,1.836383853970685820e+00,1.739294246631805541e+00,8.776461973257924098e-01
1.285849153517039000e+15,2.449236482759240500e+15,5.320073399999979635e+00,2.151170084859283793e-01,9.290053549999960580e+00,1.535003350372722286e+00,2.421086028690410952e-01,1.862314697635705230e+00,1.750120358858650693e+00,8.849525174849702802e-01
1.285849153517039000e+15,2.510467394824619500e+15,5.220073899999979616e+00,2.040005014573645636e-01,9.280053599999961378e+00,1.555579950422269819e+00,2.291621309822539088e-01,1.885417593330741104e+00,1.759580451879634300e+00,8.916275757554110726e-01
1.285849153517039000e+15,2.571698306889999000e+15,5.130074349999980576e+00,1.936125753651382619e-01,9.270053649999962175e+00,1.574173410147281515e+00,2.170962812608539516e-01,1.905923595250043734e+00,1.767785985512419833e+00,8.977417575488536583e-01
1.285849153517039000e+15,2.632929218955378000e+15,5.040074799999980648e+00,1.838881835878266868e-01,9.260053699999961196e+00,1.590928043821779214e+00,2.058299440200478114e-01,1.924017825532929660e+00,1.774816227409605984e+00,9.033593165847488837e-01
1.285849153517039000e+15,2.694160131020757000e+15,4.960075199999980811e+00,1.747633270882115453e-01,9.250053749999961994e+00,1.606031508936067054e+00,1.952846234677497739e-01,1.939943702237899359e+00,1.780794836024278682e+00,9.085415732281406642e-01
1.285849153517039000e+15,2.755391043086136000e+15,4.880075599999980973e+00,1.662158952260485156e-01,9.230053849999961813e+00,1.619563151326241623e+00,1.854304425422114710e-01,1.953817856027068922e+00,1.785779046552290250e+00,9.133198130080428800e-01
1.285849153517039000e+15,2.816621955151515000e+15,4.800075999999982024e+00,1.582011658936582632e-01,9.210053949999961631e+00,1.631653831042924496e+00,1.762118188501050065e-01,1.965813924280185754e+00,1.789854996936582676e+00,9.177359005066882958e-01
1.285849153517039000e+15,2.877852867216894000e+15,4.720076399999982186e+00,1.506799601420346357e-01,9.200053999999962429e+00,1.642427795526883560e+00,1.675803313308126263e-01,1.976095815711621073e+00,1.793107755668918113e+00,9.218257237400256932e-01
1.347080065582418000e+15,1.440786571999999869e+05,1.109004455000002487e+01,1.941108515629416997e+00,1.000000000000000048e-04,3.035065273339108856e-25,2.311135747682476982e+00,3.035065273339108856e-25,1.941108515629416997e+00,1.313235397956421206e-25
1.347080065582418000e+15,6.123091220945771094e+13,1.109004455000002487e+01,1.940699387997743663e+00,1.970090149999994544e+00,7.684555668982420273e-05,2.310591967060859453e+00,7.709889906299017973e-05,1.940776233554433405e+00,3.336648254775546879e-05
1.347080065582418000e+15,1.224618242748367656e+14,1.109004455000002487e+01,1.939699463045820638e+00,2.190089049999993431e+00,2.955530125359663997e-04,2.309302766334768720e+00,2.967847013177180070e-04,1.939995016058356558e+00,1.285005018227425462e-04
1.347080065582418000e+15,1.836927363402158125e+14,1.109004455000002487e+01,1.936669686602511042e+00,2.470087649999992419e+00,1.039291602188145616e-03,2.305469869193879973e+00,1.045446553743388388e-03,1.937708978204699228e+00,4.532580150695952057e-04
1.347080065582418000e+15,2.449236484055948750e+14,1.109004455000002487e+01,1.929729401992568372e+00,2.820085899999991152e+00,2.955704654249218140e-03,2.296844535147347877e+00,2.982856663110032905e-03,1.932685106646817585e+00,1.296991536726538590e-03
1.347080065582418000e+15,3.061545604709739375e+14,1.108004460000002211e+01,1.916729221547876172e+00,3.210083949999988917e+00,6.840780211102349441e-03,2.280906378620179975e+00,6.935624047638025945e-03,1.923570001758978520e+00,3.031513557120858997e-03
1.347080065582418000e+15,3.673854725363530000e+14,1.107004465000002114e+01,1.903330489041555440e+00,3.490082549999987904e+00,1.104503711985100126e-02,2.264616133116040153e+00,1.124119923986736415e-02,1.914375526161406382e+00,4.939325097426371276e-03
1.347080065582418000e+15,4.286163846017320625e+14,1.106004470000002016e+01,1.895499432793245287e+00,3.610081949999987216e+00,1.350002587170990448e-02,2.255084023518342917e+00,1.376223531689874102e-02,1.908999458664955240e+00,6.065741679634063799e-03
1.347080065582418000e+15,4.898472966671111250e+14,1.104004480000001820e+01,1.870407826077674196e+00,3.910080449999985941e+00,2.155647128639752441e-02,2.224693572303674927e+00,2.206305057857479296e-02,1.891964297364071790e+00,9.819955732575621696e-03
1.347080065582418000e+15,5.510782087324901875e+14,1.100004500000001428e+01,1.834345517508087609e+00,4.240078799999984049e+00,3.357189981736153489e-02,2.181297659467237082e+00,3.454365116490598631e-02,1.867917417325449136e+00,1.558940660558911888e-02
1.347080065582418000e+15,6.123091207978691250e+14,1.095004525000000761e+01,1.786161737978806174e+00,4.560077199999982511e+00,5.017891074316997019e-02,2.123641100713653529e+00,5.197901461642102233e-02,1.836340648721976221e+00,2.389158578290448073e-02
1.347080065582418000e+15,6.735400328632482500e+14,1.087004564999999978e+01,1.723962477406983940e+00,4.900075499999981155e+00,7.233054104007735630e-02,2.049563466036330883e+00,7.553410169042844291e-02,1.796293018447061351e+00,3.554382765174782938e-02
1.347080065582418000e+15,7.347709449286272500e+14,1.075004624999998626e+01,1.644404398630626929e+00,5.240073799999979798e+00,1.016902755380000994e-01,1.955218910321013803e+00,1.072258506971155295e-01,1.746094674168626959e+00,5.198968366269519914e-02
1.347080065582418000e+15,7.960018569940063750e+14,1.059004704999996882e+01,1.543816001325772014e+00,5.590072049999978532e+00,1.404920977339641219e-01,1.836414201865759654e+00,1.498643032899200089e-01,1.684308099059736108e+00,7.544979362205503359e-02
1.347080065582418000e+15,8.572327690593853750e+14,1.035004824999995598e+01,1.420233318700022451e+00,5.960070199999976559e+00,1.911220233212700126e-01,1.690968123561586545e+00,2.067027106113483448e-01,1.611355342021292492e+00,1.089244282459744528e-01
1.347080065582418000e+15,9.184636811247645000e+14,1.002004989999995743e+01,1.279366748680389021e+00,6.320068399999975384e+00,2.540557959373535013e-01,1.525574038209375871e+00,2.791396430391295258e-01,1.533422544617742522e+00,1.546725366685423597e-01
1.347080065582418000e+15,9.796945931901435000e+14,9.630051849999960112e+00,1.138266019031631826e+00,6.660066699999974027e+00,3.251429574673975198e-01,1.359890309285318510e+00,3.632000773723597087e-01,1.463408976499029457e+00,2.107841121886055158e-01
